,Sharp Ratio annl,Sortino Ratio annl,atr thrshld,days in trade,end,long ma,mar,max drawdown,mean annl pct return,mean annl pct return buyhold,mean annl pct return strat,mean annl pct return trd avg,short ma,start,years
0,0.03300696075646772,0.05383227587694916,2.0,5,2017-03-09 00:00:00,90,0.11242055100077179,0.168956043956,,6.473317016168867,1.8994131556448801,546434.0828857934,30,1993-06-23 00:00:00,23.726027397260275
0,0.062300130224096195,0.10309744176131197,2.0,15,2017-03-09 00:00:00,90,0.13506902629102926,0.326923076923,,6.473317016168867,4.415718167206895,25215.337568184368,30,1993-06-23 00:00:00,23.726027397260275
0,0.0589356243342027,0.09242816493340361,2.0,25,2017-03-09 00:00:00,90,0.05061307141322294,0.795013850416,,6.473317016168867,4.023809278558166,377.41825073650216,30,1993-06-23 00:00:00,23.726027397260275
0,0.011012327537579568,0.017216857195223683,0.5,5,2017-03-09 00:00:00,100,0.02870723497348233,0.264150943396,,2.8258458180074886,0.7583043200541484,84869.3511559784,10,1993-07-08 00:00:00,23.684931506849313
0,0.039903664447689786,0.05973592905066769,0.5,15,2017-03-09 00:00:00,100,0.07068129893644652,0.410377358491,,2.8258458180074886,2.9006004752219594,610.976329032351,10,1993-07-08 00:00:00,23.684931506849313
0,0.06142456324344397,0.09276797015209572,0.5,25,2017-03-09 00:00:00,100,0.08829610818495487,0.513911620295,,2.8258458180074886,4.5376396023037335,288.2541031311582,10,1993-07-08 00:00:00,23.684931506849313
0,0.006657072720885452,0.010388977734428623,1.0,5,2017-03-09 00:00:00,100,0.017453075528621072,0.264150943396,,2.8198247109531893,0.461024636605023,84882.20085315513,10,1993-07-08 00:00:00,23.684931506849313
0,0.051140412114933476,0.07692164777389858,1.0,15,2017-03-09 00:00:00,100,0.09043538908945785,0.410377358491,,2.8198247109531893,3.7112636088596496,620.7513266374332,10,1993-07-08 00:00:00,23.684931506849313
0,0.06032820620846856,0.09103517069273778,1.0,25,2017-03-09 00:00:00,100,0.08643815314197854,0.513911620295,,2.8198247109531893,4.442157133646685,289.17928692407486,10,1993-07-08 00:00:00,23.684931506849313
0,0.007343269547137454,0.011341865787430247,1.5,5,2017-03-09 00:00:00,100,0.018870537877491676,0.264150943396,,2.4481734940689837,0.4984670382732981,86892.71464974718,10,1993-07-08 00:00:00,23.684931506849313
0,0.03634608812548724,0.05409310668988554,1.5,15,2017-03-09 00:00:00,100,0.06351423352737497,0.410377358491,,2.4481734940689837,2.6064803381515844,653.5794577111519,10,1993-07-08 00:00:00,23.684931506849313
0,0.06208533556876252,0.09339853609841922,1.5,25,2017-03-09 00:00:00,100,0.08784927247421696,0.513911620295,,2.4481734940689837,4.514676195892653,295.3885127255579,10,1993-07-08 00:00:00,23.684931506849313
0,0.004997866630433066,0.0077099406122088,2.0,5,2017-03-09 00:00:00,100,0.01291059627854384,0.264150943396,,2.2678275497760803,0.34103461867847074,88370.83040126397,10,1993-07-08 00:00:00,23.684931506849313
0,0.03414911159862401,0.05081497400475566,2.0,15,2017-03-09 00:00:00,100,0.060042056880594816,0.410377358491,,2.2678275497760803,2.463990070099764,656.509963999902,10,1993-07-08 00:00:00,23.684931506849313
0,0.061283099877867946,0.09227613416067527,2.0,25,2017-03-09 00:00:00,100,0.08715288032870852,0.513911620295,,2.2678275497760803,4.478887794306785,316.66627014256966,10,1993-07-08 00:00:00,23.684931506849313
0,0.0006535444845165488,0.0009638708680975614,0.5,5,2017-03-09 00:00:00,100,0.002109134101735133,0.158108954289,,3.771636535950429,0.03334729872812581,666.7926020553433,20,1993-07-08 00:00:00,23.684931506849313
0,0.013951990217607834,0.02217467785889731,0.5,15,2017-03-09 00:00:00,100,0.030094289801473762,0.326366559486,,3.771636535950429,0.9821769822666582,1008.6071954374755,20,1993-07-08 00:00:00,23.684931506849313
0,0.05313935057750485,0.08372492980526408,0.5,25,2017-03-09 00:00:00,100,0.10912155326755413,0.326366559486,,3.771636535950429,3.561362590564543,329.20895041393476,20,1993-07-08 00:00:00,23.684931506849313
0,-0.0036966915282425953,-0.005402979062690943,1.0,5,2017-03-09 00:00:00,100,-0.011735335654640943,0.158108954289,,3.9036410568140445,-0.1855461648589296,687.8998372892278,20,1993-07-08 00:00:00,23.684931506849313
0,0.010472634914305815,0.01655616653161981,1.0,15,2017-03-09 00:00:00,100,0.022779470673875046,0.326366559486,,3.9036410568140445,0.7434457470733458,1210.308567823406,20,1993-07-08 00:00:00,23.684931506849313
0,0.049798501049377386,0.07845210683956196,1.0,25,2017-03-09 00:00:00,100,0.10206035356825847,0.326366559486,,3.9036410568140445,3.3309086453946257,356.6584283801237,20,1993-07-08 00:00:00,23.684931506849313
0,-0.02360274865404685,-0.0325680986462324,1.5,5,2017-03-09 00:00:00,100,-0.06878866744496875,0.167179487179,,4.334514807602385,-1.1500054147210115,676.2639872122794,20,1993-07-08 00:00:00,23.684931506849313
0,0.0033978866452145156,0.005332225617688219,1.5,15,2017-03-09 00:00:00,100,0.00741766665374509,0.326366559486,,4.334514807602385,0.24208783451931115,1181.2932096027907,20,1993-07-08 00:00:00,23.684931506849313
