,start,end,years,mean annl pct return,max drawdown,mar,Sortino Ratio annl,Sharp Ratio annl,long ma,short ma,atr thrshld,days in trade
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,2.0114610360254748,0.331967213115,0.060592159603727984,0.052972269853360635,0.032923275158039736,290,40,0.5,30
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,2.600312449602904,0.337254901961,0.07710228774985355,0.06685987601078694,0.041361574727281455,290,40,0.5,40
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,3.732034078829294,0.337254901961,0.11065915001179882,0.09806693990718733,0.06035943282262939,290,40,0.5,50
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,5.93287586868223,0.337254901961,0.1759166681992987,0.15951560310955729,0.09590133266268189,290,40,0.5,60
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,2.601227281424734,0.331967213115,0.07835795761328522,0.0686072142945449,0.04118069896972825,290,40,1.0,30
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,2.545120771889331,0.337254901961,0.07546579032927667,0.06543768383059764,0.04050363916970674,290,40,1.0,40
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,3.9453758107346415,0.337254901961,0.11698498043457367,0.10373196068891088,0.06356781229561333,290,40,1.0,50
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,5.893093323511844,0.337254901961,0.17473706947622328,0.15863945334479107,0.09533940172407422,290,40,1.0,60
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,2.6188547134922358,0.31640625,0.08276874156221829,0.06877612839559737,0.04125792735429248,290,40,1.5,30
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,2.8478070652187215,0.337254901961,0.08444079088729929,0.07339878843018749,0.04523827771619341,290,40,1.5,40
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,4.098949490409587,0.337254901961,0.12153861861098193,0.10799074314639873,0.06613865099498613,290,40,1.5,50
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,5.486231858993662,0.337254901961,0.162673153958533,0.14698829807542074,0.08873039784654645,290,40,1.5,60
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,2.40581998180871,0.31640625,0.07603579201765298,0.06292616794927068,0.03789221948051408,290,40,2.0,30
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,2.8775199331898316,0.337254901961,0.08532181197248918,0.07427270331669193,0.04577313844133563,290,40,2.0,40
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,4.0044665005981805,0.337254901961,0.1187370880991321,0.10548859023768267,0.06462665736704132,290,40,2.0,50
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,5.493998914113041,0.337254901961,0.162903456174282,0.14740789351269915,0.08894735548063991,290,40,2.0,60
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,2.7295512762979257,0.31640625,0.08626729959657073,0.07130927006480907,0.042779512757263626,290,40,2.5,30
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,2.955942603421824,0.337254901961,0.08764713533401919,0.07621391549138544,0.04694022260027792,290,40,2.5,40
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,4.136322300847817,0.337254901961,0.12264676589723177,0.10888538283840395,0.06666934411028354,290,40,2.5,50
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,5.626499982140887,0.337254901961,0.16683226691231698,0.15087927020137706,0.09099645113853554,290,40,2.5,60
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,2.0956105439851713,0.301115241636,0.06959496744839377,0.05354296371301279,0.032433465276895626,290,50,0.5,30
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,2.438681914849994,0.303401360544,0.08037808104998857,0.06302821986619855,0.03901109831650414,290,50,0.5,40
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,4.373297293926215,0.304832713755,0.14346548439830142,0.11531010747713992,0.06984798548673182,290,50,0.5,50
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,3.1501302450319457,0.463007159905,0.06803631817878228,0.07749216910499568,0.049784470827384644,290,50,0.5,60
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,1.435227015529894,0.301115241636,0.04766371199722552,0.03631259435229189,0.022302767900956384,290,50,1.0,30
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,1.8915401098303253,0.303401360544,0.06234448344059591,0.048830448167420465,0.03041988257237141,290,50,1.0,40
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,3.9345172836969367,0.304832713755,0.12907135967248828,0.10388526627538235,0.06317812247520305,290,50,1.0,50
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,2.919556001538348,0.463007159905,0.06305638993013193,0.07192129180312971,0.046322700821764776,290,50,1.0,60
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,1.7245351700619471,0.301115241636,0.05727160009217852,0.04355313655360819,0.026712908013598935,290,50,1.5,30
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,2.2080421717213694,0.303401360544,0.07277627785718414,0.0569246567580979,0.03541538117429455,290,50,1.5,40
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,4.1403635964736285,0.304832713755,0.13582412285991832,0.10920271946301366,0.06636675195607339,290,50,1.5,50
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,3.0740068727321823,0.463007159905,0.0663922102925142,0.0756538046292075,0.04871301176326984,290,50,1.5,60
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,1.537190894580931,0.275510204082,0.05579433617367617,0.039255173547136625,0.02429683049174293,290,50,2.0,30
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,1.4381543682810083,0.303401360544,0.04740105204872381,0.03627152572730608,0.023159597933461413,290,50,2.0,40
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,3.723069826535319,0.330188722627,0.11275581421767807,0.0986854277288899,0.06040835114749337,290,50,2.0,50
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,2.899627691637763,0.463007159905,0.06262597952557805,0.07156635965172178,0.04629168080220806,290,50,2.0,60
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,1.0007051687928037,0.275510204082,0.03632189131173746,0.025334151395006898,0.016005790307612875,290,50,2.5,30
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,0.8093318343851408,0.303401360544,0.026675286918075265,0.02026511138759281,0.013174851455841493,290,50,2.5,40
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,2.768696363973344,0.303401360544,0.09125523890226044,0.07247822492897665,0.04520511755234638,290,50,2.5,50
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,3.610188106439649,0.474908200734,0.07601865162271039,0.0890241641762117,0.054779599744148276,290,50,2.5,60
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,2.080296800499082,0.249230769231,0.08346869878545154,0.05268661701968904,0.03266047224241816,290,60,0.5,30
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,1.7249920849957023,0.262150220913,0.06580166436584728,0.042144859350339965,0.026549753582118148,290,60,0.5,40
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,3.0424048709723817,0.262150220913,0.1160557813140588,0.07748492178500464,0.047675250811827934,290,60,0.5,50
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,3.3819940006812876,0.44578313253,0.07586635190717379,0.07950713817965455,0.04904756161031514,290,60,0.5,60
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,2.011299016127399,0.249230769231,0.08070026916560026,0.05093914529376714,0.03160568576364763,290,60,1.0,30
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,1.6735295763761426,0.262150220913,0.06383857204266295,0.040887531733330984,0.025767120883550695,290,60,1.0,40
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,2.8562375681113528,0.262150220913,0.10895423082851731,0.0727352555799948,0.04479191502778537,290,60,1.0,50
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,3.396173642970357,0.44578313253,0.0761844357747394,0.07984048672450354,0.0492543379008113,290,60,1.0,60
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,2.3816093180691666,0.249230769231,0.09555839856449738,0.06199886484026408,0.03791776097111049,290,60,1.5,30
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,2.492510949083293,0.262150220913,0.09507949069817728,0.062032396288870244,0.03811306865712461,290,60,1.5,40
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,3.1985749648886452,0.262150220913,0.12201305624490953,0.08289985621585472,0.050539934588309895,290,60,1.5,50
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,4.164397901761596,0.441025641026,0.09442530126087272,0.09945218342392736,0.06077438682127337,290,60,1.5,60
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,2.439253210944936,0.249230769231,0.09787127080951266,0.06349947029060256,0.0388214432569881,290,60,2.0,30
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,2.39134288252989,0.262150220913,0.09122032681111207,0.059464675678459936,0.03655216356030599,290,60,2.0,40
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,3.1912602267878176,0.262150220913,0.12173402775218695,0.08271027468549458,0.05042469134684863,290,60,2.0,50
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,4.225349272264278,0.441025641026,0.09580733815017771,0.10090779526078097,0.0616535927328156,290,60,2.0,60
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,2.4426885404949417,0.259615384615,0.09408874378202249,0.06384193665681213,0.03901158678145461,290,60,2.5,30
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,3.0115084496276756,0.262820512821,0.11458422393704375,0.07601357633348796,0.046220918486409655,290,60,2.5,40
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,3.932154144338895,0.262820512821,0.14961366988215075,0.1032727012404663,0.06245459725393919,290,60,2.5,50
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,4.827969196461357,0.441025641026,0.10947139457092532,0.11640730472422807,0.07066292798035173,290,60,2.5,60
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,2.272382953161678,0.262536873156,0.08655481136200094,0.05798903359721155,0.035298653841975954,290,70,0.5,30
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,3.422531636737336,0.263791763792,0.12974368826158328,0.08834199668032852,0.05283843617484866,290,70,0.5,40
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,2.711354469311522,0.442580645161,0.06126238232409406,0.06430492824572995,0.04118734968313117,290,70,0.5,50
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,3.5770322785238395,0.442580645161,0.08082215789667554,0.08622967663540335,0.05273112093811397,290,70,0.5,60
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,1.7286214925038568,0.262536873156,0.06584299842233787,0.043979176553354496,0.027044878704962572,290,70,1.0,30
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,2.9313230598109197,0.262536873156,0.11165376598605632,0.075633348451848,0.045534092851087234,290,70,1.0,40
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,2.327834698319431,0.442580645161,0.052596848139870436,0.055190534859833246,0.035498811336190615,290,70,1.0,50
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,2.95512988627904,0.442580645161,0.0667704274596575,0.0710466473193678,0.043687032354264604,290,70,1.0,60
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,4.254952643796939,0.265275707899,0.16039737213414287,0.10658813095384781,0.06117151538415363,290,70,1.5,30
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,6.12125573002249,0.265275707899,0.2307507075755667,0.1565585922454666,0.08919062221271527,290,70,1.5,40
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,6.595502703543632,0.42875,0.15383096684649863,0.15705580141136355,0.09075637609420623,290,70,1.5,50
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,7.228605726088255,0.42875,0.16859721810118372,0.17585596404886064,0.10346672954765489,290,70,1.5,60
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,4.4265353507821015,0.265275707899,0.1668654618188083,0.11271810144220216,0.06437377229416855,290,70,2.0,30
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,5.2101652088123895,0.272058823529,0.19150877524283055,0.1286099344547593,0.07515164737539663,290,70,2.0,40
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,7.0453041775939695,0.42875,0.16432196332580679,0.165734688808868,0.09639850117488395,290,70,2.0,50
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,7.920287523325253,0.42875,0.1847297381533586,0.19077629986797814,0.11222176711940922,290,70,2.0,60
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,4.3004339023575255,0.265275707899,0.16211186227426388,0.11115165429096137,0.06366908006453847,290,70,2.5,30
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,4.805650250591986,0.272058823529,0.17664011731905382,0.11929551856871526,0.07012268173733145,290,70,2.5,40
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,7.00457545049582,0.42875,0.16337202216899865,0.16590534129031728,0.09668606053066428,290,70,2.5,50
0,1994-04-07 00:00:00,2017-03-03 00:00:00,22.92054794520548,9.146633113744883,0.42875,0.21333255075789806,0.22191945249406503,0.12844039383855224,290,70,2.5,60
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,3.0477280790930372,0.301115241636,0.10121467324395009,0.08099609520153689,0.04931040420044046,300,30,0.5,30
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,3.6394176108953236,0.372294372294,0.0977564497810256,0.095503609251195,0.057741193704847184,300,30,0.5,40
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,4.394618836186925,0.372294372294,0.11804150594874188,0.11544864872459573,0.07036635080476865,300,30,0.5,50
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,6.388017350082653,0.372294372294,0.17158511719408065,0.17311564077082367,0.10342260382683009,300,30,0.5,60
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,2.765643045929944,0.301115241636,0.09184666411791685,0.0730552250271729,0.04505511048080349,300,30,1.0,30
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,2.7666846557021785,0.337254901961,0.08203541711675064,0.071108423754862,0.04399780653937281,300,30,1.0,40
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,4.017333215200658,0.337254901961,0.1191186011483916,0.1055535891372165,0.06488973944017033,300,30,1.0,50
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,6.265474148730088,0.337254901961,0.18577859394490376,0.16970167934150696,0.10174267957293553,300,30,1.0,60
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,2.6808827931146473,0.301115241636,0.0890317865861497,0.07081625953526162,0.04371416911142836,300,30,1.5,30
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,2.5961218849836376,0.337254901961,0.07697803263614274,0.06670758638554719,0.041309831268723174,300,30,1.5,40
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,3.858282158548909,0.337254901961,0.11440255237557811,0.10136400386931667,0.06235364390075194,300,30,1.5,50
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,5.871098714268386,0.337254901961,0.1740849037370277,0.15805776835561489,0.09515645239113099,300,30,1.5,60
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,1.9705648514607876,0.275510204082,0.07152420571968521,0.0518950544906028,0.03254804250240669,300,30,2.0,30
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,1.5277250641019924,0.337254901961,0.04529882457511721,0.038074259973759454,0.024255253042299828,300,30,2.0,40
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,3.11761173414431,0.337254901961,0.0924408130473022,0.08180146872494225,0.050781971962103704,300,30,2.0,50
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,5.152897847657822,0.337254901961,0.15278941292473774,0.13861741195553656,0.08407448458750458,300,30,2.0,60
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,1.5097862129732187,0.275510204082,0.05479964773013702,0.039594089999841556,0.024929875753893,300,30,2.5,30
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,1.4048447670896413,0.337254901961,0.04165528088463471,0.03498091044386124,0.022290395959557698,300,30,2.5,40
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,2.860926192758373,0.337254901961,0.08482978827364943,0.07498630540373148,0.046610195122180766,300,30,2.5,50
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,5.042352318962529,0.337254901961,0.14951160945760986,0.13565266083325173,0.08228646258505162,300,30,2.5,60
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,1.1792465564577137,0.264705882353,0.04454931435506648,0.03049314040122647,0.01875475108326406,300,40,0.5,30
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,0.6023627099024598,0.332474226804,0.018117576080787165,0.014931965487178669,0.00957407809080069,300,40,0.5,40
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,3.773836029286093,0.332474226804,0.11350762630720963,0.09953758559241427,0.06074594745202879,300,40,0.5,50
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,5.03418377051934,0.332474226804,0.15141575991949646,0.13493515040431575,0.08180904058602154,300,40,0.5,60
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,0.5101972740996219,0.264705882353,0.019274119243762326,0.01313848884953325,0.00820079166323426,300,40,1.0,30
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,0.15489694749519778,0.332474226804,0.004658915940165639,0.0038396986307489087,0.0024845674464295314,300,40,1.0,40
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,3.0293414352961623,0.332474226804,0.0911150757282877,0.07965496528047283,0.049064005160293966,300,40,1.0,50
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,4.259376468086606,0.332474226804,0.12811147826493052,0.11374615592560605,0.06955293562178179,300,40,1.0,60
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,0.31550488527658516,0.249230769231,0.012659146631467099,0.008124812945139868,0.0050963348969215675,300,40,1.5,30
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,-0.10842591618711594,0.332474226804,-0.003261182595395426,-0.002687740776391169,-0.001746082915773797,300,40,1.5,40
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,2.758461208198848,0.332474226804,0.08296767044815141,0.07253230989630227,0.04481671314463904,300,40,1.5,50
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,4.0625343458631,0.332474226804,0.1221909555189832,0.10848950981908799,0.06650262892002808,300,40,1.5,60
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,0.5830188704980532,0.249230769231,0.0233927324582537,0.014766759300463438,0.009367947087898907,300,40,2.0,30
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,0.47222384166378806,0.303401360544,0.015564328413582249,0.011845213790731604,0.007658135574668835,300,40,2.0,40
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,3.8955843333182028,0.303401360544,0.1283970621071246,0.10367569821234576,0.0638653581738125,300,40,2.0,50
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,5.177860736659778,0.303401360544,0.17066043235179088,0.13915504635133052,0.08528607841805462,300,40,2.0,60
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,0.7245591949942121,0.249230769231,0.02907181955223501,0.018482041237425792,0.011691528414351138,300,40,2.5,30
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,0.578666486829249,0.303401360544,0.019072639812533543,0.01457690046009843,0.009412093211683363,300,40,2.5,40
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,3.8051232333669915,0.303401360544,0.1254154967051452,0.1014074631223676,0.062487412542837434,300,40,2.5,50
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,5.516773748467441,0.313488705695,0.1759799842304476,0.14895139761633752,0.09101644227114013,300,40,2.5,60
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,0.8428311964749247,0.249230769231,0.03381730109312749,0.021307267916897684,0.013580267564610306,300,50,0.5,30
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,0.15556118600443813,0.300944669366,0.005169095911627293,0.0038434909077363355,0.0024832162954098206,300,50,0.5,40
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,1.6438928742068315,0.300944669366,0.05462442241198484,0.04219401756022526,0.026718811611286822,300,50,0.5,50
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,3.2995841058762965,0.457547169811,0.07211462169544024,0.08023386753113688,0.04959072229031974,300,50,0.5,60
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,0.7035332705061625,0.249230769231,0.02822818677956641,0.01774246706288599,0.011323851700788201,300,50,1.0,30
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,0.17856541097924783,0.300944669366,0.005933496391731956,0.00441186231066251,0.002850226199701868,300,50,1.0,40
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,1.5743839664792425,0.300944669366,0.05231473180094701,0.04039936611440652,0.02558603026117033,300,50,1.0,50
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,3.238988793427122,0.457547169811,0.07079027053675727,0.07875051766311825,0.04867693806205845,300,50,1.0,60
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,1.009612459589282,0.249230769231,0.04050914189709818,0.025535720831371723,0.016236108235523627,300,50,1.5,30
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,0.27608394251805723,0.300944669366,0.009173910376945309,0.0068389326385589365,0.00441939535523031,300,50,1.5,40
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,1.6646054338508742,0.300944669366,0.055312673833340695,0.04281225958254493,0.027128082605398743,300,50,1.5,50
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,3.3057301254305838,0.457547169811,0.0722489470712659,0.08050448868889766,0.0497687642859258,300,50,1.5,60
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,1.0728692353656477,0.249230769231,0.043047222406643555,0.027464783396636158,0.017457769249122023,300,50,2.0,30
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,0.5389457600850633,0.300944669366,0.017908466736458826,0.013488921717197356,0.008700286903200724,300,50,2.0,40
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,2.0627638971492557,0.300944669366,0.06854296178419722,0.05350097251619736,0.033815628204875596,300,50,2.0,50
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,3.419624865650772,0.457547169811,0.07473819293999577,0.08386363303490951,0.0518101493733447,300,50,2.0,60
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,1.2591822428843935,0.259615384615,0.04850183454072967,0.03419811623028316,0.021512955711690145,300,50,2.5,30
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,0.758530290348558,0.262820512821,0.02886115251082085,0.019860907179844612,0.01272240646063175,300,50,2.5,40
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,3.1650308159624885,0.262820512821,0.12042556275368493,0.08570101674556922,0.05300544523172509,300,50,2.5,50
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,4.657324217757752,0.457547169811,0.10178894166645744,0.11830609582321155,0.0723699718975422,300,50,2.5,60
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,1.939434867228984,0.257971014493,0.07518034035887632,0.0529092203946696,0.03233452209720549,300,60,0.5,30
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,3.3946493532655886,0.257971014493,0.1315903400984975,0.09160572981604855,0.05538042003966795,300,60,0.5,40
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,4.033409868677262,0.271714922049,0.1484427074619722,0.11161359345760997,0.0673557393071792,300,60,0.5,50
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,5.086717119322204,0.438775510204,0.11592983202176065,0.12966486313303782,0.07861053816470755,300,60,0.5,60
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,1.9327574374648826,0.257971014493,0.07492149617139149,0.052554098730086304,0.03228936396639767,300,60,1.0,30
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,3.0513961375023824,0.257971014493,0.11828445701554174,0.08180711871093793,0.0498072917070508,300,60,1.0,40
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,4.261688694259957,0.271714922049,0.1568441166985811,0.1176985108143592,0.0710706518007068,300,60,1.0,50
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,4.525401945304441,0.438775510204,0.10313706759065829,0.11451306542362426,0.0698496344012646,300,60,1.0,60
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,1.6688233432352817,0.262536873156,0.06356529363559103,0.044964922210186234,0.028004747725834608,300,60,1.5,30
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,3.5781471872835757,0.262536873156,0.1362912243246215,0.09742873723789505,0.0590762806151456,300,60,1.5,40
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,4.752751186661097,0.286902810705,0.16565718457015283,0.1326602936570414,0.07958373350449761,300,60,1.5,50
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,4.749121703250214,0.438775510204,0.10823579695779445,0.12117525025786087,0.07384874035452149,300,60,1.5,60
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,1.8466369867259136,0.262536873156,0.07033819533708813,0.047072828122543736,0.02910133671977088,300,60,2.0,30
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,3.3928395138776324,0.262536873156,0.12923287586567603,0.08759004639401805,0.05289468535169246,300,60,2.0,40
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,4.457711878321713,0.271714922049,0.1640584125710177,0.11814583823173465,0.07070266428819079,300,60,2.0,50
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,4.440181669689491,0.438775510204,0.10119483805338735,0.1078056970797126,0.06552849221507737,300,60,2.0,60
0,1994-04-21 00:00:00,2017-03-03 00:00:00,22.882191780821916,1.8449283099701619,0.262536873156,0.0702731120314477,0.0477066118431604,0.02924840500278173,300,60,2.5,30
