,0,1,2,3,4,5,sharpe_ratio,return_annualized,amzn_return_pct,xom_return_pct,aapl_return_pct,cof_return_pct
0,,,,,,,0.3337870821654202,15.054784338887629,0.05,0.25,0.15,0.25
0,,,,,,,0.3181508728259341,17.78819564153663,0.05,0.25,0.15,0.35
0,,,,,,,0.30591606159447315,20.521606944185642,0.05,0.25,0.15,0.45
0,,,,,,,0.2963861821992848,23.255018246834656,0.05,0.25,0.15,0.55
0,,,,,,,0.28885506635438823,25.988429549483662,0.05,0.25,0.15,0.65
0,,,,,,,0.2827944768340963,28.721840852132665,0.05,0.25,0.15,0.75
0,,,,,,,0.385477552352446,12.98828804974966,0.05,0.25,0.25,0.05
0,,,,,,,0.37614653767155215,15.721699352398666,0.05,0.25,0.25,0.15
0,,,,,,,0.35912361964449385,18.45511065504768,0.05,0.25,0.25,0.25
0,,,,,,,0.34295854291824435,21.188521957696675,0.05,0.25,0.25,0.35
0,,,,,,,0.3293620181227505,23.921933260345703,0.05,0.25,0.25,0.45
0,,,,,,,0.3182331818749832,26.65534456299472,0.05,0.25,0.25,0.55
0,,,,,,,0.3091234027528707,29.388755865643724,0.05,0.25,0.25,0.65
0,,,,,,,0.3015999944379115,32.12216716829272,0.05,0.25,0.25,0.75
0,,,,,,,0.39393837288533,16.388614365909714,0.05,0.25,0.35,0.05
0,,,,,,,0.388171549201552,19.12202566855872,0.05,0.25,0.35,0.15
0,,,,,,,0.37454590064172677,21.85543697120773,0.05,0.25,0.35,0.25
0,,,,,,,0.3599943323660626,24.588848273856748,0.05,0.25,0.35,0.35
0,,,,,,,0.3467695665904259,27.32225957650575,0.05,0.25,0.35,0.45
0,,,,,,,0.3353450125443137,30.05567087915476,0.05,0.25,0.35,0.55
0,,,,,,,0.32562102699164047,32.78908218180376,0.05,0.25,0.35,0.65
0,,,,,,,0.3173527750821017,35.52249348445278,0.05,0.25,0.35,0.75
0,,,,,,,0.39707906620185424,19.788940682069764,0.05,0.25,0.45,0.05
0,,,,,,,0.3942216486957149,22.52235198471876,0.05,0.25,0.45,0.15
0,,,,,,,0.38396529352976405,25.25576328736777,0.05,0.25,0.45,0.25
0,,,,,,,0.37166430692043134,27.989174590016802,0.05,0.25,0.45,0.35
0,,,,,,,0.35962501137960734,30.722585892665798,0.05,0.25,0.45,0.45
0,,,,,,,0.34866333464298377,33.45599719531481,0.05,0.25,0.45,0.55
0,,,,,,,0.33896354590493927,36.18940849796383,0.05,0.25,0.45,0.65
0,,,,,,,0.3304681001885834,38.922819800612814,0.05,0.25,0.45,0.75
0,,,,,,,0.3980395494309671,23.18926699822982,0.05,0.25,0.55,0.05
0,,,,,,,0.3972287074739913,25.922678300878815,0.05,0.25,0.55,0.15
0,,,,,,,0.38975924802489736,28.65608960352785,0.05,0.25,0.55,0.25
0,,,,,,,0.37968816317574233,31.38950090617684,0.05,0.25,0.55,0.35
0,,,,,,,0.3691197009603241,34.12291220882585,0.05,0.25,0.55,0.45
0,,,,,,,0.3590082337852612,36.856323511474855,0.05,0.25,0.55,0.55
0,,,,,,,0.3497211748951328,39.58973481412387,0.05,0.25,0.55,0.65
