,0,1,2,3,4,5,sharpe_ratio,return_annualized,amzn_return_pct,xom_return_pct,aapl_return_pct,cof_return_pct,fb_return_pct
0,,,,,,,0.38308371222539706,19.796539042852864,0.1,0.35,0.25,0.2,0.2
0,,,,,,,0.38308371222539706,19.796539042852864,0.1,0.35,0.25,0.2,0.2
0,,,,,,,0.3873078994664965,22.489300754844503,0.1,0.35,0.25,0.25,0.25
0,,,,,,,0.3873078994664965,22.489300754844503,0.1,0.35,0.25,0.25,0.25
0,,,,,,,0.3873078994664965,22.489300754844503,0.1,0.35,0.25,0.25,0.25
0,,,,,,,0.3873078994664965,22.489300754844503,0.1,0.35,0.25,0.25,0.25
0,,,,,,,0.3873078994664965,22.489300754844503,0.1,0.35,0.25,0.25,0.25
0,,,,,,,0.3873078994664965,22.489300754844503,0.1,0.35,0.25,0.25,0.25
0,,,,,,,0.3873078994664965,22.489300754844503,0.1,0.35,0.25,0.25,0.25
0,,,,,,,0.3873078994664965,22.489300754844503,0.1,0.35,0.25,0.25,0.25
0,,,,,,,0.3873078994664965,22.489300754844503,0.1,0.35,0.25,0.25,0.25
0,,,,,,,0.38857783486251773,25.18206246683613,0.1,0.35,0.25,0.3,0.3
0,,,,,,,0.38857783486251773,25.18206246683613,0.1,0.35,0.25,0.3,0.3
0,,,,,,,0.38857783486251773,25.18206246683613,0.1,0.35,0.25,0.3,0.3
0,,,,,,,0.38857783486251773,25.18206246683613,0.1,0.35,0.25,0.3,0.3
0,,,,,,,0.38857783486251773,25.18206246683613,0.1,0.35,0.25,0.3,0.3
0,,,,,,,0.38857783486251773,25.18206246683613,0.1,0.35,0.25,0.3,0.3
0,,,,,,,0.38857783486251773,25.18206246683613,0.1,0.35,0.25,0.3,0.3
0,,,,,,,0.38857783486251773,25.18206246683613,0.1,0.35,0.25,0.3,0.3
0,,,,,,,0.38857783486251773,25.18206246683613,0.1,0.35,0.25,0.3,0.3
0,,,,,,,0.31425907629980615,12.521455224535163,0.1,0.35,0.3,0.05,0.05
0,,,,,,,0.31425907629980615,12.521455224535163,0.1,0.35,0.3,0.05,0.05
0,,,,,,,0.31425907629980615,12.521455224535163,0.1,0.35,0.3,0.05,0.05
0,,,,,,,0.31425907629980615,12.521455224535163,0.1,0.35,0.3,0.05,0.05
0,,,,,,,0.31425907629980615,12.521455224535163,0.1,0.35,0.3,0.05,0.05
0,,,,,,,0.31425907629980615,12.521455224535163,0.1,0.35,0.3,0.05,0.05
0,,,,,,,0.31425907629980615,12.521455224535163,0.1,0.35,0.3,0.05,0.05
0,,,,,,,0.31425907629980615,12.521455224535163,0.1,0.35,0.3,0.05,0.05
0,,,,,,,0.31425907629980615,12.521455224535163,0.1,0.35,0.3,0.05,0.05
0,,,,,,,0.347229987551406,15.21421693652679,0.1,0.35,0.3,0.1,0.1
0,,,,,,,0.347229987551406,15.21421693652679,0.1,0.35,0.3,0.1,0.1
0,,,,,,,0.347229987551406,15.21421693652679,0.1,0.35,0.3,0.1,0.1
0,,,,,,,0.347229987551406,15.21421693652679,0.1,0.35,0.3,0.1,0.1
0,,,,,,,0.347229987551406,15.21421693652679,0.1,0.35,0.3,0.1,0.1
0,,,,,,,0.347229987551406,15.21421693652679,0.1,0.35,0.3,0.1,0.1
0,,,,,,,0.347229987551406,15.21421693652679,0.1,0.35,0.3,0.1,0.1
0,,,,,,,0.347229987551406,15.21421693652679,0.1,0.35,0.3,0.1,0.1
0,,,,,,,0.347229987551406,15.21421693652679,0.1,0.35,0.3,0.1,0.1
0,,,,,,,0.36712468429649214,17.90697864851841,0.1,0.35,0.3,0.15,0.15
0,,,,,,,0.36712468429649214,17.90697864851841,0.1,0.35,0.3,0.15,0.15
0,,,,,,,0.36712468429649214,17.90697864851841,0.1,0.35,0.3,0.15,0.15
0,,,,,,,0.36712468429649214,17.90697864851841,0.1,0.35,0.3,0.15,0.15
0,,,,,,,0.36712468429649214,17.90697864851841,0.1,0.35,0.3,0.15,0.15
0,,,,,,,0.36712468429649214,17.90697864851841,0.1,0.35,0.3,0.15,0.15
0,,,,,,,0.36712468429649214,17.90697864851841,0.1,0.35,0.3,0.15,0.15
0,,,,,,,0.36712468429649214,17.90697864851841,0.1,0.35,0.3,0.15,0.15
0,,,,,,,0.36712468429649214,17.90697864851841,0.1,0.35,0.3,0.15,0.15
0,,,,,,,0.3782835716560624,20.599740360510044,0.1,0.35,0.3,0.2,0.2
0,,,,,,,0.3782835716560624,20.599740360510044,0.1,0.35,0.3,0.2,0.2
0,,,,,,,0.3782835716560624,20.599740360510044,0.1,0.35,0.3,0.2,0.2
0,,,,,,,0.3782835716560624,20.599740360510044,0.1,0.35,0.3,0.2,0.2
0,,,,,,,0.3782835716560624,20.599740360510044,0.1,0.35,0.3,0.2,0.2
0,,,,,,,0.3782835716560624,20.599740360510044,0.1,0.35,0.3,0.2,0.2
0,,,,,,,0.3782835716560624,20.599740360510044,0.1,0.35,0.3,0.2,0.2
0,,,,,,,0.3782835716560624,20.599740360510044,0.1,0.35,0.3,0.2,0.2
0,,,,,,,0.3782835716560624,20.599740360510044,0.1,0.35,0.3,0.2,0.2
0,,,,,,,0.3840298139562402,23.292502072501673,0.1,0.35,0.3,0.25,0.25
0,,,,,,,0.3840298139562402,23.292502072501673,0.1,0.35,0.3,0.25,0.25
0,,,,,,,0.3840298139562402,23.292502072501673,0.1,0.35,0.3,0.25,0.25
0,,,,,,,0.3840298139562402,23.292502072501673,0.1,0.35,0.3,0.25,0.25
0,,,,,,,0.3840298139562402,23.292502072501673,0.1,0.35,0.3,0.25,0.25
0,,,,,,,0.3840298139562402,23.292502072501673,0.1,0.35,0.3,0.25,0.25
0,,,,,,,0.3840298139562402,23.292502072501673,0.1,0.35,0.3,0.25,0.25
0,,,,,,,0.3840298139562402,23.292502072501673,0.1,0.35,0.3,0.25,0.25
0,,,,,,,0.3840298139562402,23.292502072501673,0.1,0.35,0.3,0.25,0.25
0,,,,,,,0.38654500598044306,25.98526378449329,0.1,0.35,0.3,0.3,0.3
0,,,,,,,0.38654500598044306,25.98526378449329,0.1,0.35,0.3,0.3,0.3
0,,,,,,,0.38654500598044306,25.98526378449329,0.1,0.35,0.3,0.3,0.3
0,,,,,,,0.38654500598044306,25.98526378449329,0.1,0.35,0.3,0.3,0.3
0,,,,,,,0.38654500598044306,25.98526378449329,0.1,0.35,0.3,0.3,0.3
0,,,,,,,0.38654500598044306,25.98526378449329,0.1,0.35,0.3,0.3,0.3
0,,,,,,,0.38654500598044306,25.98526378449329,0.1,0.35,0.3,0.3,0.3
0,,,,,,,0.38654500598044306,25.98526378449329,0.1,0.35,0.3,0.3,0.3
0,,,,,,,0.38654500598044306,25.98526378449329,0.1,0.35,0.3,0.3,0.3
0,,,,,,,0.3154860974083861,8.759445259383401,0.1,0.4,0.05,0.05,0.05
0,,,,,,,0.3154860974083861,8.759445259383401,0.1,0.4,0.05,0.05,0.05
0,,,,,,,0.3154860974083861,8.759445259383401,0.1,0.4,0.05,0.05,0.05
0,,,,,,,0.3154860974083861,8.759445259383401,0.1,0.4,0.05,0.05,0.05
0,,,,,,,0.3154860974083861,8.759445259383401,0.1,0.4,0.05,0.05,0.05
0,,,,,,,0.3154860974083861,8.759445259383401,0.1,0.4,0.05,0.05,0.05
0,,,,,,,0.3154860974083861,8.759445259383401,0.1,0.4,0.05,0.05,0.05
0,,,,,,,0.3154860974083861,8.759445259383401,0.1,0.4,0.05,0.05,0.05
0,,,,,,,0.3154860974083861,8.759445259383401,0.1,0.4,0.05,0.05,0.05
0,,,,,,,0.35396319105180435,11.45220697137503,0.1,0.4,0.05,0.1,0.1
0,,,,,,,0.35396319105180435,11.45220697137503,0.1,0.4,0.05,0.1,0.1
0,,,,,,,0.35396319105180435,11.45220697137503,0.1,0.4,0.05,0.1,0.1
0,,,,,,,0.35396319105180435,11.45220697137503,0.1,0.4,0.05,0.1,0.1
0,,,,,,,0.35396319105180435,11.45220697137503,0.1,0.4,0.05,0.1,0.1
0,,,,,,,0.35396319105180435,11.45220697137503,0.1,0.4,0.05,0.1,0.1
0,,,,,,,0.35396319105180435,11.45220697137503,0.1,0.4,0.05,0.1,0.1
0,,,,,,,0.35396319105180435,11.45220697137503,0.1,0.4,0.05,0.1,0.1
0,,,,,,,0.35396319105180435,11.45220697137503,0.1,0.4,0.05,0.1,0.1
0,,,,,,,0.3715003833217422,14.144968683366644,0.1,0.4,0.05,0.15,0.15
0,,,,,,,0.3715003833217422,14.144968683366644,0.1,0.4,0.05,0.15,0.15
0,,,,,,,0.3715003833217422,14.144968683366644,0.1,0.4,0.05,0.15,0.15
0,,,,,,,0.3715003833217422,14.144968683366644,0.1,0.4,0.05,0.15,0.15
0,,,,,,,0.3715003833217422,14.144968683366644,0.1,0.4,0.05,0.15,0.15
0,,,,,,,0.3715003833217422,14.144968683366644,0.1,0.4,0.05,0.15,0.15
0,,,,,,,0.3715003833217422,14.144968683366644,0.1,0.4,0.05,0.15,0.15
0,,,,,,,0.3715003833217422,14.144968683366644,0.1,0.4,0.05,0.15,0.15
0,,,,,,,0.3715003833217422,14.144968683366644,0.1,0.4,0.05,0.15,0.15
0,,,,,,,0.3784309151196595,16.837730395358278,0.1,0.4,0.05,0.2,0.2
0,,,,,,,0.3784309151196595,16.837730395358278,0.1,0.4,0.05,0.2,0.2
0,,,,,,,0.3784309151196595,16.837730395358278,0.1,0.4,0.05,0.2,0.2
0,,,,,,,0.3784309151196595,16.837730395358278,0.1,0.4,0.05,0.2,0.2
0,,,,,,,0.3784309151196595,16.837730395358278,0.1,0.4,0.05,0.2,0.2
0,,,,,,,0.3784309151196595,16.837730395358278,0.1,0.4,0.05,0.2,0.2
0,,,,,,,0.3784309151196595,16.837730395358278,0.1,0.4,0.05,0.2,0.2
0,,,,,,,0.3784309151196595,16.837730395358278,0.1,0.4,0.05,0.2,0.2
0,,,,,,,0.3784309151196595,16.837730395358278,0.1,0.4,0.05,0.2,0.2
0,,,,,,,0.38035323578073194,19.530492107349907,0.1,0.4,0.05,0.25,0.25
0,,,,,,,0.38035323578073194,19.530492107349907,0.1,0.4,0.05,0.25,0.25
0,,,,,,,0.38035323578073194,19.530492107349907,0.1,0.4,0.05,0.25,0.25
0,,,,,,,0.38035323578073194,19.530492107349907,0.1,0.4,0.05,0.25,0.25
0,,,,,,,0.38035323578073194,19.530492107349907,0.1,0.4,0.05,0.25,0.25
0,,,,,,,0.38035323578073194,19.530492107349907,0.1,0.4,0.05,0.25,0.25
0,,,,,,,0.38035323578073194,19.530492107349907,0.1,0.4,0.05,0.25,0.25
0,,,,,,,0.38035323578073194,19.530492107349907,0.1,0.4,0.05,0.25,0.25
0,,,,,,,0.38035323578073194,19.530492107349907,0.1,0.4,0.05,0.25,0.25
0,,,,,,,0.3799738851378701,22.22325381934153,0.1,0.4,0.05,0.3,0.3
0,,,,,,,0.3799738851378701,22.22325381934153,0.1,0.4,0.05,0.3,0.3
0,,,,,,,0.3799738851378701,22.22325381934153,0.1,0.4,0.05,0.3,0.3
0,,,,,,,0.3799738851378701,22.22325381934153,0.1,0.4,0.05,0.3,0.3
0,,,,,,,0.3799738851378701,22.22325381934153,0.1,0.4,0.05,0.3,0.3
0,,,,,,,0.3799738851378701,22.22325381934153,0.1,0.4,0.05,0.3,0.3
0,,,,,,,0.3799738851378701,22.22325381934153,0.1,0.4,0.05,0.3,0.3
0,,,,,,,0.3799738851378701,22.22325381934153,0.1,0.4,0.05,0.3,0.3
0,,,,,,,0.3799738851378701,22.22325381934153,0.1,0.4,0.05,0.3,0.3
0,,,,,,,0.32116065700186536,9.562646577040566,0.1,0.4,0.1,0.05,0.05
0,,,,,,,0.32116065700186536,9.562646577040566,0.1,0.4,0.1,0.05,0.05
0,,,,,,,0.32116065700186536,9.562646577040566,0.1,0.4,0.1,0.05,0.05
0,,,,,,,0.32116065700186536,9.562646577040566,0.1,0.4,0.1,0.05,0.05
0,,,,,,,0.32116065700186536,9.562646577040566,0.1,0.4,0.1,0.05,0.05
0,,,,,,,0.32116065700186536,9.562646577040566,0.1,0.4,0.1,0.05,0.05
0,,,,,,,0.32116065700186536,9.562646577040566,0.1,0.4,0.1,0.05,0.05
0,,,,,,,0.32116065700186536,9.562646577040566,0.1,0.4,0.1,0.05,0.05
0,,,,,,,0.32116065700186536,9.562646577040566,0.1,0.4,0.1,0.05,0.05
0,,,,,,,0.3575769710332996,12.255408289032186,0.1,0.4,0.1,0.1,0.1
0,,,,,,,0.3575769710332996,12.255408289032186,0.1,0.4,0.1,0.1,0.1
0,,,,,,,0.3575769710332996,12.255408289032186,0.1,0.4,0.1,0.1,0.1
0,,,,,,,0.3575769710332996,12.255408289032186,0.1,0.4,0.1,0.1,0.1
0,,,,,,,0.3575769710332996,12.255408289032186,0.1,0.4,0.1,0.1,0.1
0,,,,,,,0.3575769710332996,12.255408289032186,0.1,0.4,0.1,0.1,0.1
0,,,,,,,0.3575769710332996,12.255408289032186,0.1,0.4,0.1,0.1,0.1
0,,,,,,,0.3575769710332996,12.255408289032186,0.1,0.4,0.1,0.1,0.1
0,,,,,,,0.3575769710332996,12.255408289032186,0.1,0.4,0.1,0.1,0.1
0,,,,,,,0.3749013016242196,14.948170001023822,0.1,0.4,0.1,0.15,0.15
0,,,,,,,0.3749013016242196,14.948170001023822,0.1,0.4,0.1,0.15,0.15
0,,,,,,,0.3749013016242196,14.948170001023822,0.1,0.4,0.1,0.15,0.15
0,,,,,,,0.3749013016242196,14.948170001023822,0.1,0.4,0.1,0.15,0.15
0,,,,,,,0.3749013016242196,14.948170001023822,0.1,0.4,0.1,0.15,0.15
0,,,,,,,0.3749013016242196,14.948170001023822,0.1,0.4,0.1,0.15,0.15
0,,,,,,,0.3749013016242196,14.948170001023822,0.1,0.4,0.1,0.15,0.15
0,,,,,,,0.3749013016242196,14.948170001023822,0.1,0.4,0.1,0.15,0.15
0,,,,,,,0.3749013016242196,14.948170001023822,0.1,0.4,0.1,0.15,0.15
0,,,,,,,0.3820614143746075,17.640931713015444,0.1,0.4,0.1,0.2,0.2
0,,,,,,,0.3820614143746075,17.640931713015444,0.1,0.4,0.1,0.2,0.2
0,,,,,,,0.3820614143746075,17.640931713015444,0.1,0.4,0.1,0.2,0.2
0,,,,,,,0.3820614143746075,17.640931713015444,0.1,0.4,0.1,0.2,0.2
0,,,,,,,0.3820614143746075,17.640931713015444,0.1,0.4,0.1,0.2,0.2
0,,,,,,,0.3820614143746075,17.640931713015444,0.1,0.4,0.1,0.2,0.2
0,,,,,,,0.3820614143746075,17.640931713015444,0.1,0.4,0.1,0.2,0.2
0,,,,,,,0.3820614143746075,17.640931713015444,0.1,0.4,0.1,0.2,0.2
0,,,,,,,0.3820614143746075,17.640931713015444,0.1,0.4,0.1,0.2,0.2
0,,,,,,,0.3841938304436839,20.333693425007077,0.1,0.4,0.1,0.25,0.25
0,,,,,,,0.3841938304436839,20.333693425007077,0.1,0.4,0.1,0.25,0.25
0,,,,,,,0.3841938304436839,20.333693425007077,0.1,0.4,0.1,0.25,0.25
0,,,,,,,0.3841938304436839,20.333693425007077,0.1,0.4,0.1,0.25,0.25
0,,,,,,,0.3841938304436839,20.333693425007077,0.1,0.4,0.1,0.25,0.25
0,,,,,,,0.3841938304436839,20.333693425007077,0.1,0.4,0.1,0.25,0.25
0,,,,,,,0.3841938304436839,20.333693425007077,0.1,0.4,0.1,0.25,0.25
0,,,,,,,0.3841938304436839,20.333693425007077,0.1,0.4,0.1,0.25,0.25
0,,,,,,,0.3841938304436839,20.333693425007077,0.1,0.4,0.1,0.25,0.25
0,,,,,,,0.38391745916440806,23.0264551369987,0.1,0.4,0.1,0.3,0.3
0,,,,,,,0.38391745916440806,23.0264551369987,0.1,0.4,0.1,0.3,0.3
0,,,,,,,0.38391745916440806,23.0264551369987,0.1,0.4,0.1,0.3,0.3
0,,,,,,,0.38391745916440806,23.0264551369987,0.1,0.4,0.1,0.3,0.3
0,,,,,,,0.38391745916440806,23.0264551369987,0.1,0.4,0.1,0.3,0.3
0,,,,,,,0.38391745916440806,23.0264551369987,0.1,0.4,0.1,0.3,0.3
0,,,,,,,0.38391745916440806,23.0264551369987,0.1,0.4,0.1,0.3,0.3
0,,,,,,,0.38391745916440806,23.0264551369987,0.1,0.4,0.1,0.3,0.3
0,,,,,,,0.38391745916440806,23.0264551369987,0.1,0.4,0.1,0.3,0.3
0,,,,,,,0.32163584753611996,10.365847894697731,0.1,0.4,0.15,0.05,0.05
0,,,,,,,0.32163584753611996,10.365847894697731,0.1,0.4,0.15,0.05,0.05
0,,,,,,,0.32163584753611996,10.365847894697731,0.1,0.4,0.15,0.05,0.05
0,,,,,,,0.32163584753611996,10.365847894697731,0.1,0.4,0.15,0.05,0.05
0,,,,,,,0.32163584753611996,10.365847894697731,0.1,0.4,0.15,0.05,0.05
0,,,,,,,0.32163584753611996,10.365847894697731,0.1,0.4,0.15,0.05,0.05
0,,,,,,,0.32163584753611996,10.365847894697731,0.1,0.4,0.15,0.05,0.05
0,,,,,,,0.32163584753611996,10.365847894697731,0.1,0.4,0.15,0.05,0.05
0,,,,,,,0.32163584753611996,10.365847894697731,0.1,0.4,0.15,0.05,0.05
0,,,,,,,0.35686970086534126,13.058609606689359,0.1,0.4,0.15,0.1,0.1
0,,,,,,,0.35686970086534126,13.058609606689359,0.1,0.4,0.15,0.1,0.1
0,,,,,,,0.35686970086534126,13.058609606689359,0.1,0.4,0.15,0.1,0.1
0,,,,,,,0.35686970086534126,13.058609606689359,0.1,0.4,0.15,0.1,0.1
0,,,,,,,0.35686970086534126,13.058609606689359,0.1,0.4,0.15,0.1,0.1
0,,,,,,,0.35686970086534126,13.058609606689359,0.1,0.4,0.15,0.1,0.1
0,,,,,,,0.35686970086534126,13.058609606689359,0.1,0.4,0.15,0.1,0.1
0,,,,,,,0.35686970086534126,13.058609606689359,0.1,0.4,0.15,0.1,0.1
0,,,,,,,0.35686970086534126,13.058609606689359,0.1,0.4,0.15,0.1,0.1
0,,,,,,,0.37478759997079353,15.751371318680988,0.1,0.4,0.15,0.15,0.15
0,,,,,,,0.37478759997079353,15.751371318680988,0.1,0.4,0.15,0.15,0.15
0,,,,,,,0.37478759997079353,15.751371318680988,0.1,0.4,0.15,0.15,0.15
0,,,,,,,0.37478759997079353,15.751371318680988,0.1,0.4,0.15,0.15,0.15
0,,,,,,,0.37478759997079353,15.751371318680988,0.1,0.4,0.15,0.15,0.15
0,,,,,,,0.37478759997079353,15.751371318680988,0.1,0.4,0.15,0.15,0.15
0,,,,,,,0.37478759997079353,15.751371318680988,0.1,0.4,0.15,0.15,0.15
0,,,,,,,0.37478759997079353,15.751371318680988,0.1,0.4,0.15,0.15,0.15
0,,,,,,,0.37478759997079353,15.751371318680988,0.1,0.4,0.15,0.15,0.15
0,,,,,,,0.3828713359387159,18.444133030672607,0.1,0.4,0.15,0.2,0.2
0,,,,,,,0.3828713359387159,18.444133030672607,0.1,0.4,0.15,0.2,0.2
0,,,,,,,0.3828713359387159,18.444133030672607,0.1,0.4,0.15,0.2,0.2
0,,,,,,,0.3828713359387159,18.444133030672607,0.1,0.4,0.15,0.2,0.2
0,,,,,,,0.3828713359387159,18.444133030672607,0.1,0.4,0.15,0.2,0.2
0,,,,,,,0.3828713359387159,18.444133030672607,0.1,0.4,0.15,0.2,0.2
0,,,,,,,0.3828713359387159,18.444133030672607,0.1,0.4,0.15,0.2,0.2
0,,,,,,,0.3828713359387159,18.444133030672607,0.1,0.4,0.15,0.2,0.2
0,,,,,,,0.3828713359387159,18.444133030672607,0.1,0.4,0.15,0.2,0.2
0,,,,,,,0.3857748218528712,21.136894742664236,0.1,0.4,0.15,0.25,0.25
0,,,,,,,0.3857748218528712,21.136894742664236,0.1,0.4,0.15,0.25,0.25
0,,,,,,,0.3857748218528712,21.136894742664236,0.1,0.4,0.15,0.25,0.25
0,,,,,,,0.3857748218528712,21.136894742664236,0.1,0.4,0.15,0.25,0.25
0,,,,,,,0.3857748218528712,21.136894742664236,0.1,0.4,0.15,0.25,0.25
0,,,,,,,0.3857748218528712,21.136894742664236,0.1,0.4,0.15,0.25,0.25
0,,,,,,,0.3857748218528712,21.136894742664236,0.1,0.4,0.15,0.25,0.25
0,,,,,,,0.3857748218528712,21.136894742664236,0.1,0.4,0.15,0.25,0.25
0,,,,,,,0.3857748218528712,21.136894742664236,0.1,0.4,0.15,0.25,0.25
0,,,,,,,0.38603912663544837,23.829656454655865,0.1,0.4,0.15,0.3,0.3
0,,,,,,,0.38603912663544837,23.829656454655865,0.1,0.4,0.15,0.3,0.3
0,,,,,,,0.38603912663544837,23.829656454655865,0.1,0.4,0.15,0.3,0.3
0,,,,,,,0.38603912663544837,23.829656454655865,0.1,0.4,0.15,0.3,0.3
0,,,,,,,0.38603912663544837,23.829656454655865,0.1,0.4,0.15,0.3,0.3
0,,,,,,,0.38603912663544837,23.829656454655865,0.1,0.4,0.15,0.3,0.3
0,,,,,,,0.38603912663544837,23.829656454655865,0.1,0.4,0.15,0.3,0.3
0,,,,,,,0.38603912663544837,23.829656454655865,0.1,0.4,0.15,0.3,0.3
0,,,,,,,0.38603912663544837,23.829656454655865,0.1,0.4,0.15,0.3,0.3
0,,,,,,,0.3188265876434708,11.169049212354894,0.1,0.4,0.2,0.05,0.05
0,,,,,,,0.3188265876434708,11.169049212354894,0.1,0.4,0.2,0.05,0.05
0,,,,,,,0.3188265876434708,11.169049212354894,0.1,0.4,0.2,0.05,0.05
0,,,,,,,0.3188265876434708,11.169049212354894,0.1,0.4,0.2,0.05,0.05
0,,,,,,,0.3188265876434708,11.169049212354894,0.1,0.4,0.2,0.05,0.05
0,,,,,,,0.3188265876434708,11.169049212354894,0.1,0.4,0.2,0.05,0.05
0,,,,,,,0.3188265876434708,11.169049212354894,0.1,0.4,0.2,0.05,0.05
0,,,,,,,0.3188265876434708,11.169049212354894,0.1,0.4,0.2,0.05,0.05
0,,,,,,,0.3188265876434708,11.169049212354894,0.1,0.4,0.2,0.05,0.05
0,,,,,,,0.3532631522991718,13.861810924346521,0.1,0.4,0.2,0.1,0.1
0,,,,,,,0.3532631522991718,13.861810924346521,0.1,0.4,0.2,0.1,0.1
0,,,,,,,0.3532631522991718,13.861810924346521,0.1,0.4,0.2,0.1,0.1
0,,,,,,,0.3532631522991718,13.861810924346521,0.1,0.4,0.2,0.1,0.1
0,,,,,,,0.3532631522991718,13.861810924346521,0.1,0.4,0.2,0.1,0.1
0,,,,,,,0.3532631522991718,13.861810924346521,0.1,0.4,0.2,0.1,0.1
0,,,,,,,0.3532631522991718,13.861810924346521,0.1,0.4,0.2,0.1,0.1
0,,,,,,,0.3532631522991718,13.861810924346521,0.1,0.4,0.2,0.1,0.1
0,,,,,,,0.3532631522991718,13.861810924346521,0.1,0.4,0.2,0.1,0.1
0,,,,,,,0.3721067840901937,16.554572636338143,0.1,0.4,0.2,0.15,0.15
0,,,,,,,0.3721067840901937,16.554572636338143,0.1,0.4,0.2,0.15,0.15
0,,,,,,,0.3721067840901937,16.554572636338143,0.1,0.4,0.2,0.15,0.15
0,,,,,,,0.3721067840901937,16.554572636338143,0.1,0.4,0.2,0.15,0.15
0,,,,,,,0.3721067840901937,16.554572636338143,0.1,0.4,0.2,0.15,0.15
0,,,,,,,0.3721067840901937,16.554572636338143,0.1,0.4,0.2,0.15,0.15
0,,,,,,,0.3721067840901937,16.554572636338143,0.1,0.4,0.2,0.15,0.15
0,,,,,,,0.3721067840901937,16.554572636338143,0.1,0.4,0.2,0.15,0.15
0,,,,,,,0.3721067840901937,16.554572636338143,0.1,0.4,0.2,0.15,0.15
0,,,,,,,0.3814684344402706,19.247334348329776,0.1,0.4,0.2,0.2,0.2
0,,,,,,,0.3814684344402706,19.247334348329776,0.1,0.4,0.2,0.2,0.2
0,,,,,,,0.3814684344402706,19.247334348329776,0.1,0.4,0.2,0.2,0.2
0,,,,,,,0.3814684344402706,19.247334348329776,0.1,0.4,0.2,0.2,0.2
0,,,,,,,0.3814684344402706,19.247334348329776,0.1,0.4,0.2,0.2,0.2
0,,,,,,,0.3814684344402706,19.247334348329776,0.1,0.4,0.2,0.2,0.2
0,,,,,,,0.3814684344402706,19.247334348329776,0.1,0.4,0.2,0.2,0.2
0,,,,,,,0.3814684344402706,19.247334348329776,0.1,0.4,0.2,0.2,0.2
0,,,,,,,0.3814684344402706,19.247334348329776,0.1,0.4,0.2,0.2,0.2
0,,,,,,,0.3854857844390718,21.9400960603214,0.1,0.4,0.2,0.25,0.25
0,,,,,,,0.3854857844390718,21.9400960603214,0.1,0.4,0.2,0.25,0.25
0,,,,,,,0.3854857844390718,21.9400960603214,0.1,0.4,0.2,0.25,0.25
0,,,,,,,0.3854857844390718,21.9400960603214,0.1,0.4,0.2,0.25,0.25
0,,,,,,,0.3854857844390718,21.9400960603214,0.1,0.4,0.2,0.25,0.25
0,,,,,,,0.3854857844390718,21.9400960603214,0.1,0.4,0.2,0.25,0.25
0,,,,,,,0.3854857844390718,21.9400960603214,0.1,0.4,0.2,0.25,0.25
0,,,,,,,0.3854857844390718,21.9400960603214,0.1,0.4,0.2,0.25,0.25
0,,,,,,,0.3854857844390718,21.9400960603214,0.1,0.4,0.2,0.25,0.25
0,,,,,,,0.3865929101421003,24.632857772313017,0.1,0.4,0.2,0.3,0.3
0,,,,,,,0.3865929101421003,24.632857772313017,0.1,0.4,0.2,0.3,0.3
0,,,,,,,0.3865929101421003,24.632857772313017,0.1,0.4,0.2,0.3,0.3
0,,,,,,,0.3865929101421003,24.632857772313017,0.1,0.4,0.2,0.3,0.3
0,,,,,,,0.3865929101421003,24.632857772313017,0.1,0.4,0.2,0.3,0.3
0,,,,,,,0.3865929101421003,24.632857772313017,0.1,0.4,0.2,0.3,0.3
0,,,,,,,0.3865929101421003,24.632857772313017,0.1,0.4,0.2,0.3,0.3
0,,,,,,,0.3865929101421003,24.632857772313017,0.1,0.4,0.2,0.3,0.3
0,,,,,,,0.3865929101421003,24.632857772313017,0.1,0.4,0.2,0.3,0.3
0,,,,,,,0.3141682487478627,11.97225053001206,0.1,0.4,0.25,0.05,0.05
0,,,,,,,0.3141682487478627,11.97225053001206,0.1,0.4,0.25,0.05,0.05
0,,,,,,,0.3141682487478627,11.97225053001206,0.1,0.4,0.25,0.05,0.05
0,,,,,,,0.3141682487478627,11.97225053001206,0.1,0.4,0.25,0.05,0.05
0,,,,,,,0.3141682487478627,11.97225053001206,0.1,0.4,0.25,0.05,0.05
0,,,,,,,0.3141682487478627,11.97225053001206,0.1,0.4,0.25,0.05,0.05
0,,,,,,,0.3141682487478627,11.97225053001206,0.1,0.4,0.25,0.05,0.05
0,,,,,,,0.3141682487478627,11.97225053001206,0.1,0.4,0.25,0.05,0.05
0,,,,,,,0.3141682487478627,11.97225053001206,0.1,0.4,0.25,0.05,0.05
0,,,,,,,0.34789683970820967,14.665012242003684,0.1,0.4,0.25,0.1,0.1
0,,,,,,,0.34789683970820967,14.665012242003684,0.1,0.4,0.25,0.1,0.1
0,,,,,,,0.34789683970820967,14.665012242003684,0.1,0.4,0.25,0.1,0.1
0,,,,,,,0.34789683970820967,14.665012242003684,0.1,0.4,0.25,0.1,0.1
0,,,,,,,0.34789683970820967,14.665012242003684,0.1,0.4,0.25,0.1,0.1
0,,,,,,,0.34789683970820967,14.665012242003684,0.1,0.4,0.25,0.1,0.1
0,,,,,,,0.34789683970820967,14.665012242003684,0.1,0.4,0.25,0.1,0.1
0,,,,,,,0.34789683970820967,14.665012242003684,0.1,0.4,0.25,0.1,0.1
0,,,,,,,0.34789683970820967,14.665012242003684,0.1,0.4,0.25,0.1,0.1
0,,,,,,,0.36768443542917745,17.357773953995316,0.1,0.4,0.25,0.15,0.15
