,start,end,years,tradesperyear,mean_annl_pct_return_strat,mean_annl_pct_return_buyhold,annual_return_strat_over_buyhold,mean_annl_pct_return_trd_avg,max_drawdown_pct,mar,Sortino_Ratio_annl,Sharp_Ratio_annl,long_ma,short_ma,atr_thrshld,days_in_trade,tck
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.53291814947,2.99771063348655,21.17941408952739,-18.181703456040843,1.927252579167667,21.1434735707,0.14177947741031016,0.10573193074633475,0.07168888608510034,60,15,1.5,10,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.53291814947,6.112015668105353,21.17941408952739,-15.067398421422038,1.1262342327050734,25.3968253968,0.24066061693167784,0.20439968356179747,0.13606077363036004,60,15,1.5,20,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.53291814947,6.10369602826577,21.17941408952739,-15.075718061261622,0.7824131284845133,45.218945487,0.13498094576342595,0.18659399069251437,0.12673509553786583,60,15,1.5,30,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.33807829181,3.156923286642477,21.104554022648216,-17.94763073600574,27.040363449540777,19.3775100402,0.1629168701293134,0.10218997358078018,0.06286949419091427,60,20,0.0,10,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.33807829181,4.689674507069097,21.104554022648216,-16.41487951557912,1.9962676313578476,25.0,0.18758698028277504,0.14769835418453484,0.095292008406414,60,20,0.0,20,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.30560498221,3.71655552341541,21.104554022648216,-17.387998499232808,0.9797142191453537,54.5,0.06819367932872437,0.1071862795357845,0.07229807955116277,60,20,0.0,30,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.33807829181,1.8629148706550636,19.368069739126526,-17.50515486847146,17.547730511805767,19.3775100402,0.09613799021618394,0.061259428469114564,0.04043242612187801,60,20,0.5,10,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.33807829181,4.003644994117717,19.368069739126526,-15.364424745008808,1.912965281268656,25.0,0.16014579976471818,0.12780823497590502,0.08534276438783071,60,20,0.5,20,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.30560498221,3.352653702535502,19.368069739126526,-16.015416036591024,0.9613497596498323,54.5,0.06151658169790024,0.09750644430879864,0.06671320858846234,60,20,0.5,30,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.40302491103,2.0812725640398932,20.063299320186665,-17.982026756146773,2.0412724365798165,21.4589843455,0.09698840031453665,0.06917168002127153,0.048189256595080276,60,20,1.0,10,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.40302491103,4.3898542077151825,20.063299320186665,-15.673445112471484,1.0490138529738282,25.0,0.17559416830861774,0.1407088142204597,0.09528940403263506,60,20,1.0,20,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.37055160142,3.4152359726672854,20.063299320186665,-16.64806334751938,0.8369245782308161,54.5,0.0626648802324284,0.10003701259638523,0.06948221131947396,60,20,1.0,30,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.46797153025,2.242131126674729,19.743290986852102,-17.501159860177374,2.2143278829263515,21.4589843455,0.10448449426033153,0.07415512362828312,0.051919820490268186,60,20,1.5,10,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.46797153025,3.879992100813179,19.743290986852102,-15.863298886038923,1.0784621127223049,25.0,0.1551996840325364,0.12382423712549612,0.0842212894719921,60,20,1.5,20,ORCL
0,1986-06-05 00:00:00,2017-03-14 00:00:00,30.794520547945204,2.43549822064,3.891638438547762,19.743290986852102,-15.85165254830434,0.93890611397561,54.5,0.07140620988161162,0.11421102510542185,0.079261000468562,60,20,1.5,30,ORCL
0,1986-06-19 00:00:00,2017-03-14 00:00:00,30.756164383561643,3.83662925352,1.279893520198483,13.980737540896126,-12.700844020697643,2.298538322316646,32.1329639889,0.03983116903376204,0.036212789466439625,0.026217220683371432,70,5,0.0,10,ORCL
0,1986-06-19 00:00:00,2017-03-14 00:00:00,30.756164383561643,3.83662925352,4.502826675550553,13.980737540896126,-9.477910865345573,0.9666477765826197,32.1329639889,0.14013107154083665,0.13012384739084157,0.09125740906076889,70,5,0.0,20,ORCL
0,1986-06-19 00:00:00,2017-03-14 00:00:00,30.756164383561643,3.83662925352,3.7028680459533003,13.980737540896126,-10.277869494942825,0.6438874697034861,44.0,0.08415609195348372,0.10430238017460992,0.07373198327368828,70,5,0.0,30,ORCL
0,1986-06-19 00:00:00,2017-03-14 00:00:00,30.756164383561643,3.73908783182,2.6490816292769725,16.959375844691937,-14.310294215414965,2.9098111062766114,21.1211850338,0.12542296395930083,0.0913280374144965,0.06016838203976615,70,5,0.5,10,ORCL
0,1986-06-19 00:00:00,2017-03-14 00:00:00,30.756164383561643,3.73908783182,6.5479083508636515,16.959375844691937,-10.411467493828287,1.7171596595178777,25.1794258373,0.2600499468561699,0.2135561212540645,0.14260131993776373,70,5,0.5,20,ORCL
0,1986-06-19 00:00:00,2017-03-14 00:00:00,30.756164383561643,3.73908783182,4.901940673050453,16.959375844691937,-12.057435171641483,1.3526637129576997,44.0,0.11140774256932799,0.14926110105298568,0.10311460002510994,70,5,0.5,30,ORCL
0,1986-06-19 00:00:00,2017-03-14 00:00:00,30.756164383561643,3.80411544629,1.7368805990416458,17.127787332107005,-15.390906733065359,2.4237010862827595,21.1211850338,0.08223405061121755,0.05874447878339082,0.03933723838533488,70,5,1.0,10,ORCL
0,1986-06-19 00:00:00,2017-03-14 00:00:00,30.756164383561643,3.80411544629,6.061568806346007,17.127787332107005,-11.066218525760998,1.3219512583142108,25.1794258373,0.24073498917366262,0.19635353421134816,0.1316961793070982,70,5,1.0,20,ORCL
0,1986-06-19 00:00:00,2017-03-14 00:00:00,30.756164383561643,3.80411544629,5.617529257210108,17.127787332107005,-11.510258074896896,0.9719324781079546,44.0,0.12767111948204735,0.1715735344031139,0.11760587109099407,70,5,1.0,30,ORCL
0,1986-06-19 00:00:00,2017-03-14 00:00:00,30.756164383561643,3.86914306075,1.8713396392541437,16.96927555014669,-15.097935910892547,2.706485483738275,21.1211850338,0.08860012524183478,0.06292112334758702,0.04215762673072105,70,5,1.5,10,ORCL
0,1986-06-19 00:00:00,2017-03-14 00:00:00,30.756164383561643,3.86914306075,4.50208723077139,16.96927555014669,-12.4671883193753,1.2609213703955287,45.218945487,0.09956196860144576,0.13807611943682568,0.09547811961484878,70,5,1.5,20,ORCL
