,0,1,2,3,aapl_return_pct,amzn_return_pct,cof_return_pct,return_annualized,sharpe_ratio,xom_return_pct
0,,,,,0.45,0.15,0.55,28.051923906805577,0.24803777280114808,0.45
0,,,,,0.45,0.15,0.65,28.922980297460565,0.23497120366166924,0.45
0,,,,,0.45,0.15,0.75,29.794036688115575,0.2231196744914363,0.45
0,,,,,0.55,0.15,0.05,27.013587714740808,0.31321192356415717,0.45
0,,,,,0.55,0.15,0.15,27.884644105395807,0.30669965568121976,0.45
0,,,,,0.55,0.15,0.25,28.755700496050807,0.29639463628840534,0.45
0,,,,,0.55,0.15,0.35,29.626756886705824,0.2840633379926324,0.45
0,,,,,0.55,0.15,0.45,30.497813277360827,0.27103364546652164,0.45
0,,,,,0.55,0.15,0.55,31.36886966801585,0.25816119984181934,0.45
0,,,,,0.55,0.15,0.65,32.23992605867085,0.24592788898774845,0.45
0,,,,,0.55,0.15,0.75,33.11098244932586,0.23456318442372023,0.45
0,,,,,0.65,0.15,0.05,30.330533475951086,0.31342123173879705,0.45
0,,,,,0.65,0.15,0.15,31.201589866606085,0.30814154971626206,0.45
0,,,,,0.65,0.15,0.25,32.07264625726109,0.2996008659806306,0.45
0,,,,,0.65,0.15,0.35,32.943702647916126,0.2890947445437088,0.45
0,,,,,0.65,0.15,0.45,33.81475903857113,0.2776728837921937,0.45
0,,,,,0.65,0.15,0.55,34.68581542922611,0.2660795992196905,0.45
0,,,,,0.65,0.15,0.65,35.55687181988114,0.2547884480461041,0.45
0,,,,,0.65,0.15,0.75,36.42792821053615,0.24406931434379645,0.45
0,,,,,0.75,0.15,0.05,33.64747923716135,0.3131327528504858,0.45
0,,,,,0.75,0.15,0.15,34.51853562781638,0.3088035236842455,0.45
0,,,,,0.75,0.15,0.25,35.389592018471355,0.3016656122454866,0.45
0,,,,,0.75,0.15,0.35,36.26064840912639,0.2926835522783985,0.45
0,,,,,0.75,0.15,0.45,37.13170479978137,0.28268470581621924,0.45
0,,,,,0.75,0.15,0.55,38.0027611904364,0.2722998106877585,0.45
0,,,,,0.75,0.15,0.65,38.87381758109141,0.26196710332302464,0.45
0,,,,,0.75,0.15,0.75,39.74487397174642,0.2519663642265642,0.45
0,,,,,0.05,0.15,0.05,11.223069828718927,0.24635140803499003,0.55
0,,,,,0.05,0.15,0.15,12.094126219373942,0.23581908751246664,0.55
0,,,,,0.05,0.15,0.25,12.96518261002895,0.21903418867107463,0.55
0,,,,,0.05,0.15,0.35,13.836239000683946,0.20190669832780297,0.55
0,,,,,0.05,0.15,0.45,14.707295391338963,0.18667494987988725,0.55
0,,,,,0.05,0.15,0.55,15.578351781993964,0.17376939532190824,0.55
0,,,,,0.05,0.15,0.65,16.44940817264898,0.16298768602383532,0.55
0,,,,,0.05,0.15,0.75,17.32046456330399,0.1539786180435191,0.55
0,,,,,0.15,0.15,0.05,14.540015589929217,0.27613481530792844,0.55
0,,,,,0.15,0.15,0.15,15.41107198058422,0.264769569750879,0.55
0,,,,,0.15,0.15,0.25,16.28212837123922,0.2476684541223077,0.55
0,,,,,0.15,0.15,0.35,17.153184761894238,0.22973632122712362,0.55
0,,,,,0.15,0.15,0.45,18.024241152549237,0.21321221997298215,0.55
0,,,,,0.15,0.15,0.55,18.895297543204258,0.1987674293388547,0.55
0,,,,,0.15,0.15,0.65,19.76635393385926,0.18639180642987227,0.55
0,,,,,0.15,0.15,0.75,20.637410324514263,0.17584300533932554,0.55
0,,,,,0.25,0.15,0.05,17.856961351139482,0.29258275828821295,0.55
0,,,,,0.25,0.15,0.15,18.728017741794496,0.2823114885573353,0.55
0,,,,,0.25,0.15,0.25,19.59907413244951,0.2668245311826374,0.55
0,,,,,0.25,0.15,0.35,20.470130523104512,0.2499196672804072,0.55
0,,,,,0.25,0.15,0.45,21.341186913759525,0.2336750517584781,0.55
0,,,,,0.25,0.15,0.55,22.212243304414525,0.21895058292115274,0.55
0,,,,,0.25,0.15,0.65,23.08329969506953,0.20595686776793146,0.55
0,,,,,0.25,0.15,0.75,23.954356085724548,0.1946155298013583,0.55
0,,,,,0.35,0.15,0.05,21.17390711234977,0.30148838004579964,0.55
0,,,,,0.35,0.15,0.15,22.044963503004755,0.292795558116618,0.55
0,,,,,0.35,0.15,0.25,22.916019893659776,0.2794654140312186,0.55
0,,,,,0.35,0.15,0.35,23.7870762843148,0.2643362948885746,0.55
0,,,,,0.35,0.15,0.45,24.658132674969806,0.24920532534836118,0.55
0,,,,,0.35,0.15,0.55,25.529189065624806,0.23499541553771888,0.55
0,,,,,0.35,0.15,0.65,26.400245456279798,0.22207642030853283,0.55
0,,,,,0.35,0.15,0.75,27.27130184693483,0.21052004186613152,0.55
0,,,,,0.45,0.15,0.05,24.490852873560044,0.3062526742731408,0.55
0,,,,,0.45,0.15,0.15,25.361909264215047,0.29905925826495455,0.55
0,,,,,0.45,0.15,0.25,26.232965654870064,0.2878114382731734,0.55
0,,,,,0.45,0.15,0.35,27.10402204552505,0.2746043314201903,0.55
0,,,,,0.45,0.15,0.45,27.97507843618007,0.260921980399873,0.55
0,,,,,0.45,0.15,0.55,28.846134826835076,0.2476512130229595,0.55
0,,,,,0.45,0.15,0.65,29.717191217490093,0.23524317264828648,0.55
0,,,,,0.45,0.15,0.75,30.58824760814509,0.2238770225869083,0.55
0,,,,,0.55,0.15,0.05,27.807798634770307,0.30872847193278086,0.55
0,,,,,0.55,0.15,0.15,28.67885502542532,0.30280026139120925,0.55
0,,,,,0.55,0.15,0.25,29.549911416080334,0.2933569014350004,0.55
0,,,,,0.55,0.15,0.35,30.42096780673534,0.28194701565946195,0.55
0,,,,,0.55,0.15,0.45,31.292024197390333,0.26976573746687,0.55
0,,,,,0.55,0.15,0.55,32.16308058804536,0.25761111946234094,0.55
0,,,,,0.55,0.15,0.65,33.03413697870036,0.24595453611512566,0.55
0,,,,,0.55,0.15,0.75,33.905193369355366,0.23503795947159073,0.55
0,,,,,0.65,0.15,0.05,31.124744395980585,0.30991753956591167,0.55
0,,,,,0.65,0.15,0.15,31.995800786635606,0.3050131651718157,0.55
0,,,,,0.65,0.15,0.25,32.866857177290605,0.29706765918701084,0.55
0,,,,,0.65,0.15,0.35,33.737913567945625,0.2872358661425909,0.55
0,,,,,0.65,0.15,0.45,34.608969958600625,0.27646974347942543,0.55
0,,,,,0.65,0.15,0.55,35.48002634925562,0.26546066796618684,0.55
0,,,,,0.65,0.15,0.65,36.351082739910645,0.2546621817071675,0.55
0,,,,,0.65,0.15,0.75,37.222139130565665,0.24434368249740895,0.55
0,,,,,0.75,0.15,0.05,34.441690157190855,0.31037086624947324,0.55
0,,,,,0.75,0.15,0.15,35.31274654784587,0.3062843907948375,0.55
0,,,,,0.75,0.15,0.25,36.18380293850087,0.29956229948157076,0.55
0,,,,,0.75,0.15,0.35,37.05485932915589,0.2910765906973335,0.55
0,,,,,0.75,0.15,0.45,37.92591571981089,0.28158380829391927,0.55
0,,,,,0.75,0.15,0.55,38.796972110465916,0.2716703509176164,0.55
0,,,,,0.75,0.15,0.65,39.66802850112091,0.2617522910937241,0.55
0,,,,,0.75,0.15,0.75,40.539084891775914,0.2521023865448492,0.55
0,,,,,0.05,0.15,0.05,12.017280748748444,0.2360420217108163,0.65
0,,,,,0.05,0.15,0.15,12.888337139403461,0.22867497100676026,0.65
0,,,,,0.05,0.15,0.25,13.759393530058462,0.21541433617833472,0.65
0,,,,,0.05,0.15,0.35,14.630449920713477,0.20092638401483104,0.65
0,,,,,0.05,0.15,0.45,15.501506311368477,0.18739288481621783,0.65
0,,,,,0.05,0.15,0.55,16.37256270202348,0.17550604159477162,0.65
0,,,,,0.05,0.15,0.65,17.243619092678493,0.16530757249909744,0.65
0,,,,,0.05,0.15,0.75,18.1146754833335,0.15661380505195682,0.65
0,,,,,0.15,0.15,0.05,15.334226509958723,0.2654976403654487,0.65
0,,,,,0.15,0.15,0.15,16.205282900613735,0.25684153813830496,0.65
0,,,,,0.15,0.15,0.25,17.076339291268756,0.24284041595402026,0.65
0,,,,,0.15,0.15,0.35,17.947395681923744,0.22742941551931412,0.65
0,,,,,0.15,0.15,0.45,18.818452072578765,0.21268372399663865,0.65
0,,,,,0.15,0.15,0.55,19.689508463233764,0.19941275166227782,0.65
0,,,,,0.15,0.15,0.65,20.56056485388877,0.18778472833252566,0.65
0,,,,,0.15,0.15,0.75,21.431621244543784,0.17769920890280794,0.65
0,,,,,0.25,0.15,0.05,18.651172271169017,0.28328297088080995,0.65
0,,,,,0.25,0.15,0.15,19.522228661824006,0.2749760049664512,0.65
0,,,,,0.25,0.15,0.25,20.393285052479015,0.26186473204647426,0.65
0,,,,,0.25,0.15,0.35,21.264341443134022,0.2470587898716738,0.65
0,,,,,0.25,0.15,0.45,22.135397833789046,0.23242541414311177,0.65
0,,,,,0.25,0.15,0.55,23.00645422444404,0.21885369179625025,0.65
0,,,,,0.25,0.15,0.65,23.87751061509904,0.2066541001547365,0.65
0,,,,,0.25,0.15,0.75,24.74856700575407,0.19584704133409783,0.65
0,,,,,0.35,0.15,0.05,21.968118032379277,0.29384994184152463,0.65
0,,,,,0.35,0.15,0.15,22.839174423034294,0.28649502130764737,0.65
0,,,,,0.35,0.15,0.25,23.710230813689297,0.27488207651917984,0.65
0,,,,,0.35,0.15,0.35,24.581287204344292,0.26138748533707823,0.65
0,,,,,0.35,0.15,0.45,25.4523435949993,0.24760880640735689,0.65
0,,,,,0.35,0.15,0.55,26.323399985654305,0.23443692542670458,0.65
0,,,,,0.35,0.15,0.65,27.194456376309304,0.22228170277732556,0.65
0,,,,,0.35,0.15,0.75,28.065512766964325,0.21127300638332275,0.65
0,,,,,0.45,0.15,0.05,25.28506379358953,0.30011304985237297,0.65
0,,,,,0.45,0.15,0.15,26.156120184244557,0.29381381161462716,0.65
0,,,,,0.45,0.15,0.25,27.027176574899592,0.28378179630280675,0.65
0,,,,,0.45,0.15,0.35,27.898232965554584,0.27180921266556707,0.65
0,,,,,0.45,0.15,0.45,28.76928935620957,0.25921648586421275,0.65
0,,,,,0.45,0.15,0.55,29.640345746864597,0.24683492774350463,0.65
0,,,,,0.45,0.15,0.65,30.51140213751961,0.23511952128970906,0.65
0,,,,,0.45,0.15,0.75,31.382458528174595,0.22427742852527174,0.65
0,,,,,0.55,0.15,0.05,28.602009554799835,0.30381452007007625,0.65
0,,,,,0.55,0.15,0.15,29.473065945454856,0.2984834426666786,0.65
0,,,,,0.55,0.15,0.25,30.344122336109823,0.28989860135230344,0.65
0,,,,,0.55,0.15,0.35,31.215178726764847,0.2794105702070636,0.65
0,,,,,0.55,0.15,0.45,32.08623511741988,0.26808938657229997,0.65
0,,,,,0.55,0.15,0.55,32.9572915080749,0.25667486928428157,0.65
0,,,,,0.55,0.15,0.65,33.828347898729874,0.2456241050903161,0.65
0,,,,,0.55,0.15,0.75,34.69940428938487,0.23518771382855183,0.65
0,,,,,0.65,0.15,0.05,31.918955316010127,0.3059721662548934,0.65
0,,,,,0.65,0.15,0.15,32.790011706665126,0.3014687965072052,0.65
0,,,,,0.65,0.15,0.25,33.661068097320126,0.29413288702494467,0.65
0,,,,,0.65,0.15,0.35,34.532124487975125,0.28498862961294114,0.65
0,,,,,0.65,0.15,0.45,35.40318087863012,0.2748954091413356,0.65
0,,,,,0.65,0.15,0.55,36.27423726928515,0.26449255412887146,0.65
0,,,,,0.65,0.15,0.65,37.14529365994015,0.2542122720238531,0.65
0,,,,,0.65,0.15,0.75,38.01635005059518,0.24432157959768266,0.65
0,,,,,0.75,0.15,0.05,35.235901077220376,0.30718388788566053,0.65
0,,,,,0.75,0.15,0.15,36.10695746787536,0.30336841561163347,0.65
0,,,,,0.75,0.15,0.25,36.97801385853042,0.29708298011110723,0.65
0,,,,,0.75,0.15,0.35,37.84907024918542,0.2891120858942466,0.65
0,,,,,0.75,0.15,0.45,38.720126639840444,0.28014463214637153,0.65
0,,,,,0.75,0.15,0.55,39.59118303049545,0.2707237449964228,0.65
0,,,,,0.75,0.15,0.65,40.46223942115042,0.2612430324760391,0.65
0,,,,,0.75,0.15,0.75,41.333295811805435,0.2519673654120461,0.65
0,,,,,0.05,0.15,0.05,12.811491668777968,0.22704422571142774,0.75
0,,,,,0.05,0.15,0.15,13.682548059432968,0.22200677964888302,0.75
0,,,,,0.05,0.15,0.25,14.553604450087985,0.21157711300177232,0.75
0,,,,,0.05,0.15,0.35,15.424660840742984,0.19940622731227853,0.75
0,,,,,0.05,0.15,0.45,16.295717231397994,0.18749067476381803,0.75
0,,,,,0.05,0.15,0.55,17.16677362205301,0.17665188801402032,0.75
0,,,,,0.05,0.15,0.65,18.037830012708014,0.16710339823998252,0.75
0,,,,,0.05,0.15,0.75,18.908886403363027,0.15879743922127956,0.75
0,,,,,0.15,0.15,0.05,16.12843742998824,0.2558283048224452,0.75
0,,,,,0.15,0.15,0.15,16.999493820643252,0.24930759314890755,0.75
0,,,,,0.15,0.15,0.25,17.87055021129825,0.23789111783073785,0.75
0,,,,,0.15,0.15,0.35,18.74160660195328,0.22471920017220406,0.75
0,,,,,0.15,0.15,0.45,19.612662992608282,0.21165108478289682,0.75
0,,,,,0.15,0.15,0.55,20.48371938326329,0.19955094813418944,0.75
0,,,,,0.15,0.15,0.65,21.3547757739183,0.18870985775017177,0.75
0,,,,,0.15,0.15,0.75,22.225832164573315,0.17914040144935028,0.75
0,,,,,0.25,0.15,0.05,19.445383191198516,0.27444465556823167,0.75
0,,,,,0.25,0.15,0.15,20.31643958185353,0.2677935464901359,0.75
0,,,,,0.25,0.15,0.25,21.187495972508536,0.25674991227385313,0.75
0,,,,,0.25,0.15,0.35,22.058552363163543,0.24385100436845034,0.75
0,,,,,0.25,0.15,0.45,22.92960875381856,0.23074715443557228,0.75
0,,,,,0.25,0.15,0.55,23.800665144473562,0.21831640038208638,0.75
0,,,,,0.25,0.15,0.65,24.67172153512857,0.20693487076002612,0.75
0,,,,,0.25,0.15,0.75,25.542777925783582,0.19670064937031048,0.75
0,,,,,0.35,0.15,0.05,22.762328952408797,0.2862995858686225,0.75
0,,,,,0.35,0.15,0.15,23.633385343063804,0.2801404992605593,0.75
0,,,,,0.35,0.15,0.25,24.5044417337188,0.27008323552361746,0.75
0,,,,,0.35,0.15,0.35,25.37549812437382,0.2581110771055685,0.75
0,,,,,0.35,0.15,0.45,26.246554515028826,0.24563184738144883,0.75
0,,,,,0.35,0.15,0.55,27.117610905683847,0.2334890599150939,0.75
0,,,,,0.35,0.15,0.65,27.988667296338853,0.22211445430236051,0.75
0,,,,,0.35,0.15,0.75,28.859723686993863,0.2116826900931841,0.75
0,,,,,0.45,0.15,0.05,26.079274713619064,0.29384040946734274,0.75
0,,,,,0.45,0.15,0.15,26.950331104274092,0.28838117655933304,0.75
0,,,,,0.45,0.15,0.25,27.821387494929095,0.2794899478433131,0.75
0,,,,,0.45,0.15,0.35,28.692443885584087,0.26869464843306856,0.75
0,,,,,0.45,0.15,0.45,29.563500276239104,0.2571636094213094,0.75
0,,,,,0.45,0.15,0.55,30.43455666689411,0.24566866389819147,0.75
0,,,,,0.45,0.15,0.65,31.305613057549124,0.23466014921779646,0.75
0,,,,,0.45,0.15,0.75,32.17666944820414,0.22436555991984053,0.75
0,,,,,0.55,0.15,0.05,29.396220474829363,0.29865283961551137,0.75
0,,,,,0.55,0.15,0.15,30.267276865484348,0.29390732619907967,0.75
0,,,,,0.55,0.15,0.25,31.13833325613936,0.28615277985824206,0.75
0,,,,,0.55,0.15,0.35,32.009389646794375,0.2765627950625563,0.75
0,,,,,0.55,0.15,0.45,32.88044603744938,0.26609131609266345,0.75
0,,,,,0.55,0.15,0.55,33.75150242810439,0.25542023810114495,0.75
0,,,,,0.55,0.15,0.65,34.62255881875941,0.24498889690374345,0.75
0,,,,,0.55,0.15,0.75,35.49361520941441,0.23505250532374172,0.75
0,,,,,0.65,0.15,0.05,32.71316623603961,0.301728272552444,0.75
0,,,,,0.65,0.15,0.15,33.58422262669465,0.297633555137584,0.75
0,,,,,0.65,0.15,0.25,34.45527901734964,0.2909029250134991,0.75
0,,,,,0.65,0.15,0.35,35.326335408004624,0.28244129143246127,0.75
0,,,,,0.65,0.15,0.45,36.197391798659645,0.2730215841538816,0.75
0,,,,,0.65,0.15,0.55,37.068448189314665,0.26323256124254124,0.75
0,,,,,0.65,0.15,0.65,37.93950457996969,0.2534839836416868,0.75
0,,,,,0.65,0.15,0.75,38.81056097062469,0.24403850166148638,0.75
0,,,,,0.75,0.15,0.05,36.030111997249875,0.30368342230325074,0.75
0,,,,,0.75,0.15,0.15,36.90116838790489,0.30015432166236566,0.75
0,,,,,0.75,0.15,0.25,37.77222477855992,0.29431271010087307,0.75
0,,,,,0.75,0.15,0.35,38.64328116921492,0.28686170952488144,0.75
0,,,,,0.75,0.15,0.45,39.51433755986996,0.27842646733539383,0.75
0,,,,,0.75,0.15,0.55,40.38539395052493,0.26950833037186595,0.75
0,,,,,0.75,0.15,0.65,41.25645034117994,0.26047831468465865,0.75
0,,,,,0.75,0.15,0.75,42.12750673183497,0.25159252033095225,0.75
0,,,,,0.05,0.25,0.05,10.425954356987306,0.2777870536276974,0.05
0,,,,,0.05,0.25,0.15,11.29701074764232,0.2632008645486698,0.05
0,,,,,0.05,0.25,0.25,12.16806713829733,0.238881433077675,0.05
0,,,,,0.05,0.25,0.35,13.039123528952334,0.21535924640052342,0.05
0,,,,,0.05,0.25,0.45,13.910179919607344,0.19563205821641796,0.05
0,,,,,0.05,0.25,0.55,14.781236310262358,0.17971898044875226,0.05
0,,,,,0.05,0.25,0.65,15.65229270091735,0.16693021340802877,0.05
0,,,,,0.05,0.25,0.75,16.523349091572364,0.15656320444210242,0.05
0,,,,,0.15,0.25,0.05,13.742900118197579,0.30918255362287417,0.05
0,,,,,0.15,0.25,0.15,14.613956508852588,0.29405710224909865,0.05
0,,,,,0.15,0.25,0.25,15.485012899507598,0.2702658652065089,0.05
0,,,,,0.15,0.25,0.35,16.35606929016261,0.24617273113987084,0.05
0,,,,,0.15,0.25,0.45,17.227125680817622,0.22494751585782197,0.05
0,,,,,0.15,0.25,0.55,18.09818207147261,0.2071350422583196,0.05
0,,,,,0.15,0.25,0.65,18.969238462127635,0.19238324883211663,0.05
0,,,,,0.15,0.25,0.75,19.840294852782648,0.18015037062813813,0.05
0,,,,,0.25,0.25,0.05,17.059845879407867,0.32251792255802275,0.05
0,,,,,0.25,0.25,0.15,17.93090227006287,0.3096772262655956,0.05
0,,,,,0.25,0.25,0.25,18.801958660717872,0.28922411451921237,0.05
0,,,,,0.25,0.25,0.35,19.673015051372893,0.2672633904694493,0.05
0,,,,,0.25,0.25,0.45,20.544071442027892,0.24679809710455913,0.05
0,,,,,0.25,0.25,0.55,21.41512783268289,0.22881861405123882,0.05
0,,,,,0.25,0.25,0.65,22.28618422333792,0.21338811605887567,0.05
0,,,,,0.25,0.25,0.75,23.157240613992933,0.20023507303515514,0.05
0,,,,,0.35,0.25,0.05,20.376791640618126,0.3273244164698154,0.05
0,,,,,0.35,0.25,0.15,21.247848031273136,0.31707624867278894,0.05
0,,,,,0.35,0.25,0.25,22.11890442192814,0.30031811202649616,0.05
0,,,,,0.35,0.25,0.35,22.989960812583167,0.2813438648461216,0.05
0,,,,,0.35,0.25,0.45,23.86101720323818,0.2627195533616819,0.05
0,,,,,0.35,0.25,0.55,24.732073593893176,0.24561765860772153,0.05
0,,,,,0.35,0.25,0.65,25.603129984548197,0.23040417337646,0.05
0,,,,,0.35,0.25,0.75,26.474186375203196,0.21705897203384336,0.05
0,,,,,0.45,0.25,0.05,23.693737401828415,0.3283211652862145,0.05
0,,,,,0.45,0.25,0.15,24.5647937924834,0.32024883845148594,0.05
0,,,,,0.45,0.25,0.25,25.435850183138413,0.30669619866945413,0.05
0,,,,,0.45,0.25,0.35,26.306906573793427,0.2906618574446343,0.05
0,,,,,0.45,0.25,0.45,27.177962964448454,0.2742093851564659,0.05
0,,,,,0.45,0.25,0.55,28.049019355103464,0.25849258329456365,0.05
0,,,,,0.45,0.25,0.65,28.920075745758457,0.24403576051129322,0.05
0,,,,,0.45,0.25,0.75,29.791132136413452,0.23099843678472665,0.05
0,,,,,0.55,0.25,0.05,27.010683163038685,0.32765492490333914,0.05
0,,,,,0.55,0.25,0.15,27.881739553693688,0.3212656611163856,0.05
0,,,,,0.55,0.25,0.25,28.752795944348744,0.3102830395702454,0.05
0,,,,,0.55,0.25,0.35,29.62385233500371,0.2968198306383307,0.05
0,,,,,0.55,0.25,0.45,30.494908725658753,0.28248785397486825,0.05
0,,,,,0.55,0.25,0.55,31.365965116313724,0.26832203791189313,0.05
0,,,,,0.55,0.25,0.65,32.23702150696873,0.2548958803352379,0.05
0,,,,,0.55,0.25,0.75,33.10807789762376,0.24247401526277615,0.05
0,,,,,0.65,0.25,0.05,30.327628924248963,0.3262977349631574,0.05
0,,,,,0.65,0.25,0.15,31.198685314903955,0.3211839835719765,0.05
0,,,,,0.65,0.25,0.25,32.069741705558975,0.31221032743179766,0.05
0,,,,,0.65,0.25,0.35,32.940798096214,0.3008898651302817,0.05
0,,,,,0.65,0.25,0.45,33.811854486869,0.28846865770694957,0.05
0,,,,,0.65,0.25,0.55,34.682910877524016,0.27583120762204333,0.05
0,,,,,0.65,0.25,0.65,35.553967268179015,0.2635352958881079,0.05
0,,,,,0.65,0.25,0.75,36.42502365883402,0.25189325822035846,0.05
0,,,,,0.75,0.25,0.05,33.64457468545923,0.3246959143459775,0.05
0,,,,,0.75,0.25,0.15,34.51563107611426,0.3205502867094937,0.05
0,,,,,0.75,0.25,0.25,35.386687466769274,0.3131410656711791,0.05
0,,,,,0.75,0.25,0.35,36.25774385742427,0.3035727202591281,0.05
0,,,,,0.75,0.25,0.45,37.12880024807926,0.292808778543363,0.05
0,,,,,0.75,0.25,0.55,37.9998566387343,0.28158674455888905,0.05
0,,,,,0.75,0.25,0.65,38.870913029389285,0.27041685267340865,0.05
0,,,,,0.75,0.25,0.75,39.74196942004431,0.25962139929091377,0.05
0,,,,,0.05,0.25,0.05,11.220165277016818,0.2836700012456202,0.15
0,,,,,0.05,0.25,0.15,12.091221667671828,0.26850217008281607,0.15
0,,,,,0.05,0.25,0.25,12.962278058326845,0.24452441853904228,0.15
0,,,,,0.05,0.25,0.35,13.833334448981855,0.22119773366336212,0.15
0,,,,,0.05,0.25,0.45,14.704390839636863,0.20139627974514543,0.15
0,,,,,0.05,0.25,0.55,15.575447230291875,0.1852473726785082,0.15
0,,,,,0.05,0.25,0.65,16.446503620946878,0.17215467048763297,0.15
0,,,,,0.05,0.25,0.75,17.317560011601877,0.161468172894497,0.15
0,,,,,0.15,0.25,0.05,14.537111038227103,0.31147739669666336,0.15
0,,,,,0.15,0.25,0.15,15.40816742888212,0.2964115544272687,0.15
0,,,,,0.15,0.25,0.25,16.279223819537105,0.27342164404471053,0.15
0,,,,,0.15,0.25,0.35,17.15028021019213,0.24999302405576287,0.15
0,,,,,0.15,0.25,0.45,18.02133660084713,0.2291179768864494,0.15
0,,,,,0.15,0.25,0.55,18.892392991502142,0.21141232550108355,0.15
0,,,,,0.15,0.25,0.65,19.763449382157155,0.1966192137978408,0.15
0,,,,,0.15,0.25,0.75,20.63450577281216,0.1842649101558427,0.15
0,,,,,0.25,0.25,0.05,17.854056799437377,0.3234374205049736,0.15
0,,,,,0.25,0.25,0.15,18.72511319009238,0.31072383763092454,0.15
0,,,,,0.25,0.25,0.25,19.59616958074741,0.29099741348360514,0.15
0,,,,,0.25,0.25,0.35,20.467225971402392,0.26975222200593224,0.15
0,,,,,0.25,0.25,0.45,21.338282362057413,0.2497851209028104,0.15
0,,,,,0.25,0.25,0.55,22.209338752712416,0.23208780811605295,0.15
0,,,,,0.25,0.25,0.65,23.08039514336743,0.21678042824237162,0.15
0,,,,,0.25,0.25,0.75,23.951451534022443,0.2036464797533002,0.15
0,,,,,0.35,0.25,0.05,21.171002560647665,0.3277997729606578,0.15
0,,,,,0.35,0.25,0.15,22.04205895130265,0.31761276399992733,0.15
0,,,,,0.35,0.25,0.25,22.91311534195767,0.30138343248961,0.15
0,,,,,0.35,0.25,0.35,23.784171732612673,0.2830129493887446,0.15
0,,,,,0.35,0.25,0.45,24.65522812326768,0.264881624523279,0.15
0,,,,,0.35,0.25,0.55,25.52628451392269,0.24812009693411136,0.15
0,,,,,0.35,0.25,0.65,26.397340904577696,0.23311299875278432,0.15
0,,,,,0.35,0.25,0.75,27.26839729523273,0.2198734759356124,0.15
0,,,,,0.45,0.25,0.05,24.487948321857946,0.3286893234778908,0.15
0,,,,,0.45,0.25,0.15,25.35900471251294,0.3206137095059436,0.15
0,,,,,0.45,0.25,0.25,26.23006110316794,0.3074134397422144,0.15
0,,,,,0.45,0.25,0.35,27.101117493822947,0.29184123565359654,0.15
0,,,,,0.45,0.25,0.45,27.97217388447796,0.27581463961482683,0.15
0,,,,,0.45,0.25,0.55,28.843230275132974,0.2604311746210636,0.15
0,,,,,0.45,0.25,0.65,29.714286665787974,0.24620912646388635,0.15
0,,,,,0.45,0.25,0.75,30.585343056442987,0.23332228623341206,0.15
0,,,,,0.55,0.25,0.05,27.804894083068223,0.3280263098192302,0.15
0,,,,,0.55,0.25,0.15,28.675950473723212,0.32159254950853283,0.15
0,,,,,0.55,0.25,0.25,29.547006864378226,0.31083386698361165,0.15
0,,,,,0.55,0.25,0.35,30.41806325503322,0.2977088461597589,0.15
0,,,,,0.55,0.25,0.45,31.289119645688224,0.2837217589957533,0.15
0,,,,,0.55,0.25,0.55,32.160176036343266,0.2698529446180531,0.15
0,,,,,0.55,0.25,0.65,33.03123242699826,0.25665797820776903,0.15
0,,,,,0.55,0.25,0.75,33.90228881765328,0.2444029388441752,0.15
0,,,,,0.65,0.25,0.05,31.12183984427848,0.32670170657172587,0.15
0,,,,,0.65,0.25,0.15,31.99289623493349,0.3215212416495242,0.15
0,,,,,0.65,0.25,0.25,32.86395262558851,0.3126842700228783,0.15
0,,,,,0.65,0.25,0.35,33.735009016243524,0.30160573798578877,0.15
0,,,,,0.65,0.25,0.45,34.60606540689853,0.2894546646098008,0.15
0,,,,,0.65,0.25,0.55,35.47712179755354,0.2770689089468728,0.15
0,,,,,0.65,0.25,0.65,36.34817818820854,0.264984594277233,0.15
0,,,,,0.65,0.25,0.75,37.21923457886353,0.25350826565505524,0.15
0,,,,,0.75,0.25,0.05,34.43878560548877,0.3251342524664234,0.15
0,,,,,0.75,0.25,0.15,35.30984199614377,0.32091184804974177,0.15
0,,,,,0.75,0.25,0.25,36.18089838679879,0.3135815033117152,0.15
0,,,,,0.75,0.25,0.35,37.05195477745377,0.3041838786520417,0.15
0,,,,,0.75,0.25,0.45,37.92301116810879,0.29362774023979843,0.15
0,,,,,0.75,0.25,0.55,38.794067558763786,0.28261303995671666,0.15
0,,,,,0.75,0.25,0.65,39.66512394941883,0.2716288747418255,0.15
0,,,,,0.75,0.25,0.75,40.53618034007383,0.26098841890591296,0.15
0,,,,,0.05,0.25,0.05,12.014376197046346,0.2835112306463938,0.25
0,,,,,0.05,0.25,0.15,12.885432587701356,0.26932312438007744,0.25
0,,,,,0.05,0.25,0.25,13.756488978356355,0.2470333982427586,0.25
0,,,,,0.05,0.25,0.35,14.627545369011372,0.22485872261606615,0.25
0,,,,,0.05,0.25,0.45,15.498601759666379,0.20562099939017905,0.25
0,,,,,0.05,0.25,0.55,16.369658150321385,0.1896581155322579,0.25
0,,,,,0.05,0.25,0.65,17.240714540976402,0.1765447149965054,0.25
0,,,,,0.05,0.25,0.75,18.111770931631394,0.1657335934815119,0.25
0,,,,,0.15,0.25,0.05,15.331321958256616,0.30934600073315976,0.25
0,,,,,0.15,0.25,0.15,16.202378348911623,0.2953229106095341,0.25
