,start,end,years,tradesperyear,mean_annl_pct_return_strat,mean_annl_pct_return_buyhold,annual_return_strat_over_buyhold,mean_annl_pct_return_trd_avg,max_drawdown_pct,mar,Sortino_Ratio_annl,Sharp_Ratio_annl,long_ma,short_ma,atr_thrshld,days_in_trade,tck
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,2.77297780426,-1.2860685969028007,11.404806108767595,-12.690874705670396,2.0910925688100157,39.0904168923,-0.03289984346924422,-0.040862116355116225,-0.029420270989157445,60,15,1.0,20,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,2.77297780426,-2.725927969041586,11.404806108767595,-14.13073407780918,1.4458979168433324,47.6312939903,-0.05722976935288165,-0.08568801573505506,-0.06145906313756519,60,15,1.0,30,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,2.85453597497,-1.2050715111498134,11.764114244136703,-12.969185755286517,1.4177588136635035,18.9473684211,-0.06360099642179864,-0.041927578545436314,-0.029927875208685756,60,15,1.5,10,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,2.85453597497,-1.1378202632173484,11.764114244136703,-12.901934507354051,1.7302160395729518,39.0904168923,-0.029107396484243857,-0.0362836548986799,-0.026068493762625815,60,15,1.5,20,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,2.85453597497,-3.316778868062309,11.764114244136703,-15.080893112199012,0.9480594238512073,47.6312939903,-0.06963444807400998,-0.10419061535958306,-0.07473157411552689,60,15,1.5,30,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,2.55548934902,0.13090267219306728,13.518596857417542,-13.387694185224476,1.6588433911836609,20.1754385965,0.006488219404351686,0.0047489897481212285,0.003229236737785634,60,20,0.0,10,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,2.55548934902,-1.672492501578049,13.518596857417542,-15.19108935899559,1.160851509254494,39.8498293515,-0.04196987863672093,-0.05291782948354648,-0.03804412065526436,60,20,0.0,20,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,2.55548934902,-2.782967091261568,13.518596857417542,-16.30156394867911,0.6303419984717855,49.747440273,-0.05594191532242245,-0.08672624302063024,-0.06219269778347383,60,20,0.0,30,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,2.58267540593,-0.6327879617951004,13.514542043835887,-14.147330005630987,1.9143587039820609,20.1754385965,-0.03136427288897287,-0.022843585824316084,-0.01574295785447074,60,20,0.5,10,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,2.58267540593,-1.841782513114143,13.514542043835887,-15.35632455695003,1.1709711015748805,42.286181967,-0.04355518581819228,-0.058505724432641015,-0.04211139550998408,60,20,0.5,20,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,2.58267540593,-3.0142896387166718,13.514542043835887,-16.528831682552557,0.5841617479997149,52.6940390124,-0.057203617244192005,-0.09389959354735036,-0.06727293189525373,60,20,0.5,30,INTC
0,1980-06-10 00:00:00,2017-03-14 00:00:00,36.78356164383562,2.55548934902,-0.8144000792604356,13.500141628356976,-14.314541707617412,1.976376986088519,20.1754385965,-0.040365916972036835,-0.029644308603431428,-0.020679860765137784,60,20,1.0,10,INTC
